,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
4721,25554968.0,within an hour,0.9,0.99,False,7,True,True,CuauhtÃ©moc,19.42491,-99.17542,Hotel room,3,1.0,1.0,1.0,1166.0,2,1125,318,1,0,4.0,3.0,5.0,2.0,2.0,4.0,4.0,True,5,0.02
4722,25555713.0,within an hour,0.9,0.99,False,7,True,True,CuauhtÃ©moc,19.42491,-99.17542,Hotel room,3,1.0,1.0,1.0,971.0,2,1125,347,17,16,4.41,4.29,4.35,4.82,4.12,4.76,4.76,True,5,0.38
4723,25555836.0,within an hour,1.0,1.0,False,7,True,True,Miguel Hidalgo,19.42819,-99.18908,Hotel room,2,1.0,1.0,1.0,1962.0,2,1125,349,3,0,4.67,4.67,4.67,4.67,4.67,4.67,4.67,True,5,0.2
4724,25556159.0,within an hour,1.0,1.0,False,7,True,True,Miguel Hidalgo,19.42819,-99.18908,Hotel room,2,1.0,1.0,1.0,1765.0,2,1125,353,15,15,4.4,4.6,4.6,4.73,4.4,5.0,4.4,True,5,1.25
4725,25556522.0,within an hour,0.9,0.99,False,7,True,True,CuauhtÃ©moc,19.42491,-99.17542,Hotel room,3,1.0,1.0,2.0,971.0,2,1125,352,44,44,4.73,4.75,4.64,4.91,4.61,5.0,4.82,True,5,8.86
4727,25557424.0,within an hour,0.9,0.99,False,7,True,True,CuauhtÃ©moc,19.42491,-99.17542,Hotel room,4,1.0,2.0,3.0,1360.0,2,1125,276,13,12,4.92,5.0,4.69,5.0,4.77,5.0,4.92,True,5,0.29
4732,25558048.0,within an hour,1.0,1.0,False,7,True,True,Miguel Hidalgo,19.428185,-99.189079,Hotel room,4,1.0,2.0,3.0,2393.0,2,1125,337,7,7,4.71,4.43,4.86,4.29,4.29,4.86,4.71,True,5,0.9
4733,25558231.0,within an hour,0.9,0.99,False,7,True,True,CuauhtÃ©moc,19.42491,-99.17542,Hotel room,4,1.0,2.0,3.0,1554.0,2,1125,322,7,6,4.83,4.83,4.17,4.83,4.83,5.0,4.83,True,5,0.16
4735,25558602.0,within an hour,1.0,1.0,False,7,True,True,Miguel Hidalgo,19.42819,-99.18908,Hotel room,2,1.0,1.0,1.0,1765.0,2,1125,355,3,3,4.0,4.0,4.0,4.67,3.0,4.67,4.0,True,5,0.6
4740,25574038.0,within an hour,1.0,0.98,False,35,True,True,CuauhtÃ©moc,19.42444,-99.16786,Hotel room,2,1.0,1.0,1.0,1450.0,1,360,360,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,35,0.0
4746,25574051.0,within an hour,1.0,0.98,False,35,True,True,CuauhtÃ©moc,19.42423,-99.16712,Hotel room,2,1.0,1.0,1.0,1150.0,1,360,360,3,1,5.0,4.67,5.0,4.67,4.67,4.67,4.67,True,35,0.07
4748,25574102.0,within an hour,1.0,0.98,False,35,True,True,CuauhtÃ©moc,19.42331,-99.16816,Hotel room,2,1.0,1.0,1.0,1350.0,1,360,360,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,35,0.0
4750,25574147.0,within an hour,1.0,0.98,False,35,True,True,CuauhtÃ©moc,19.42407,-99.16732,Hotel room,2,1.0,1.0,2.0,1150.0,1,1125,359,11,2,4.82,4.82,5.0,5.0,4.82,5.0,4.73,True,35,0.28
4751,25574163.0,within an hour,1.0,0.98,False,35,True,True,CuauhtÃ©moc,19.42297,-99.16698,Hotel room,2,1.0,1.0,1.0,1150.0,1,360,360,2,1,5.0,5.0,5.0,4.5,5.0,5.0,5.0,True,35,0.09
4754,25574472.0,within an hour,1.0,0.98,False,35,True,True,CuauhtÃ©moc,19.42253,-99.16868,Hotel room,2,1.0,1.0,1.0,1450.0,1,360,360,8,3,4.0,4.25,3.75,4.88,4.25,4.63,4.0,True,35,0.18
4755,25576177.0,within an hour,1.0,0.98,False,35,True,True,CuauhtÃ©moc,19.42331,-99.16816,Hotel room,2,1.0,1.0,1.0,1350.0,1,360,360,7,0,4.71,4.71,5.0,4.57,4.57,5.0,4.57,True,35,0.17
4756,25577225.0,within an hour,1.0,0.98,False,35,True,True,CuauhtÃ©moc,19.42394,-99.16908,Hotel room,2,1.0,1.0,1.0,1250.0,1,1125,359,4,1,4.25,4.5,5.0,5.0,4.75,5.0,4.5,True,35,0.1
4776,25611198.0,unknown,0.0,0.0,False,1,True,True,CoyoacÃ¡n,19.34173,-99.15865,Hotel room,2,1.0,1.0,1.0,450.0,1,29,88,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1,0.02
4868,26528745.0,within an hour,0.98,0.99,True,3,True,True,CuauhtÃ©moc,19.416353,-99.175163,Hotel room,2,1.0,1.0,1.0,762.0,1,1125,67,185,64,4.79,4.94,4.9,4.98,4.89,4.97,4.77,True,3,3.97
4872,26223778.0,within an hour,0.7,0.98,False,6,True,True,Miguel Hidalgo,19.43264,-99.18951,Hotel room,5,1.0,2.0,1.0,3237.0,1,1125,336,4,4,4.5,5.0,4.75,4.5,4.75,5.0,4.5,True,4,0.51
4873,26224319.0,within an hour,0.7,0.98,False,6,True,True,Miguel Hidalgo,19.43264,-99.18951,Hotel room,3,1.0,1.0,2.0,2844.0,1,1125,352,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.22
4874,26224456.0,within an hour,0.7,0.98,False,6,True,True,Miguel Hidalgo,19.43264,-99.18951,Hotel room,3,1.0,1.0,1.0,2844.0,1,1125,356,16,16,4.88,5.0,4.94,5.0,4.56,5.0,4.94,True,4,2.04
4876,26224530.0,within an hour,0.7,0.98,False,6,True,True,Miguel Hidalgo,19.43264,-99.18951,Hotel room,5,1.0,2.0,3.0,2844.0,1,1125,332,11,11,4.91,4.91,4.64,4.73,4.45,5.0,4.82,False,4,0.91
4990,26386639.0,within an hour,1.0,0.97,False,5,True,True,CoyoacÃ¡n,19.33847,-99.17698,Hotel room,2,1.0,1.0,0.0,750.0,1,1125,171,13,3,4.62,4.62,4.69,4.69,4.62,4.85,4.62,False,5,0.29
5005,26423855.0,within an hour,0.98,0.99,True,3,True,True,CuauhtÃ©moc,19.41718,-99.17406,Hotel room,2,1.0,1.0,1.0,864.0,1,1125,73,129,44,4.8,4.85,4.81,4.86,4.84,4.95,4.82,True,3,2.68
5009,26686678.0,within an hour,1.0,0.97,False,5,True,True,CoyoacÃ¡n,19.33937,-99.17681,Hotel room,4,1.0,1.0,2.0,800.0,1,1125,295,41,6,4.76,4.71,4.78,4.9,4.83,4.88,4.63,False,5,0.9
5198,27426950.0,within an hour,1.0,1.0,True,1,True,True,Iztacalco,19.40101,-99.08155,Hotel room,2,1.0,1.0,1.0,800.0,1,1125,274,28,10,5.0,4.96,4.86,5.0,4.89,4.93,4.93,True,2,0.6
5449,27778699.0,within an hour,0.7,0.88,False,19,True,True,Ãlvaro ObregÃ³n,19.36071,-99.18928,Hotel room,6,1.0,1.0,5.0,1999.0,1,1125,356,4,1,3.5,3.75,3.5,3.25,2.5,3.75,3.5,True,15,0.1
5551,29009903.0,within an hour,1.0,0.97,False,28,True,True,Benito JuÃ¡rez,19.39599,-99.17262,Hotel room,2,1.0,1.0,1.0,1900.0,1,50,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,22,0.0
5552,29011582.0,within an hour,1.0,0.97,False,28,True,True,Benito JuÃ¡rez,19.39599,-99.17262,Hotel room,2,1.0,1.0,1.0,1900.0,1,40,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,22,0.0
5613,28537662.0,within an hour,1.0,1.0,False,5,True,False,CuauhtÃ©moc,19.42684,-99.16828,Hotel room,2,1.0,1.0,1.0,1700.0,1,1125,365,15,3,4.93,4.87,4.93,5.0,5.0,5.0,4.73,True,4,0.34
5789,28987591.0,within an hour,1.0,0.81,True,38,True,True,CuauhtÃ©moc,19.43646,-99.13123,Hotel room,4,1.0,1.0,1.0,1226.0,1,1125,0,10,0,4.6,4.7,5.0,4.8,5.0,5.0,4.8,False,35,0.23
5791,28987829.0,within an hour,1.0,0.81,True,38,True,True,CuauhtÃ©moc,19.43646,-99.13123,Hotel room,8,1.0,2.0,2.0,1639.0,4,1125,350,10,1,4.5,4.8,4.8,4.8,4.6,4.5,4.6,False,35,0.23
5881,29678856.0,within an hour,1.0,1.0,False,17,True,True,Benito JuÃ¡rez,19.40233,-99.14671,Hotel room,2,1.0,1.0,1.0,1400.0,1,1125,335,8,1,4.63,5.0,4.63,5.0,5.0,4.25,4.25,True,16,0.2
5882,29679431.0,within an hour,1.0,1.0,False,17,True,True,Benito JuÃ¡rez,19.40233,-99.14671,Hotel room,3,1.0,1.0,1.0,700.0,1,1125,361,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,16,0.52
5883,29679647.0,within an hour,1.0,1.0,False,17,True,True,Benito JuÃ¡rez,19.40233,-99.14671,Hotel room,3,1.0,1.0,2.0,700.0,2,1125,361,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,16,0.04
5884,29679902.0,within an hour,1.0,1.0,False,17,True,True,Benito JuÃ¡rez,19.40233,-99.14671,Hotel room,3,1.0,1.0,1.0,700.0,1,1125,361,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,16,0.11
5919,29574790.0,within an hour,1.0,1.0,True,30,True,True,CuauhtÃ©moc,19.41092,-99.16882,Hotel room,2,1.0,1.0,1.0,1569.0,2,1125,188,102,39,4.92,4.97,4.98,4.87,4.93,5.0,4.88,False,19,2.29
6254,31307371.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,6,1.0,1.0,1.0,600.0,1,30,180,5,1,3.8,4.0,4.6,4.2,4.2,4.4,3.4,True,12,0.13
6256,31307837.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,4,1.0,1.0,2.0,500.0,1,30,180,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,12,0.24
6261,31311837.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,5,1.0,1.0,2.0,600.0,1,30,180,7,2,4.29,4.43,4.43,4.14,4.29,4.29,4.43,True,12,0.17
6262,31312409.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,6,1.0,1.0,2.0,600.0,1,30,180,6,0,3.83,4.0,4.67,4.5,4.17,4.17,4.17,True,12,0.14
6263,31312417.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,4,1.0,1.0,1.0,600.0,1,30,179,6,1,4.5,4.67,4.5,5.0,5.0,4.83,4.67,True,12,0.16
6264,31314962.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45702,-99.17842,Hotel room,3,1.0,1.0,1.0,400.0,1,30,180,3,2,3.67,3.33,3.67,3.67,3.67,3.0,3.67,True,12,0.1
6265,31315138.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,2,1.0,1.0,1.0,400.0,1,30,183,3,3,3.33,3.0,3.67,3.33,3.33,3.33,2.67,True,12,0.4
6266,31315549.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,2,1.0,1.0,1.0,400.0,1,30,175,10,10,4.5,4.6,4.7,4.4,4.6,4.4,4.3,True,12,1.28
6267,31315704.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,3,1.0,1.0,1.0,500.0,1,30,187,1,0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,True,12,0.03
6268,31315705.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,2,1.0,1.0,1.0,400.0,1,30,0,2,0,4.0,4.0,5.0,4.0,3.0,4.0,4.5,True,12,0.06
6269,31315726.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,4,1.0,1.0,2.0,500.0,1,30,191,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,True,12,0.91
6270,31315727.0,within an hour,0.9,1.0,False,12,True,True,Miguel Hidalgo,19.45618,-99.17889,Hotel room,2,1.0,1.0,1.0,400.0,1,30,175,13,4,4.54,4.85,4.31,4.92,4.77,4.77,4.38,True,12,0.32
6311,31054539.0,within an hour,1.0,1.0,True,3,True,True,CuauhtÃ©moc,19.40307,-99.1705,Hotel room,2,1.0,1.0,1.0,294.0,3,1125,276,124,41,4.79,4.93,4.86,4.96,4.88,4.94,4.85,True,4,2.93
6374,31410452.0,within an hour,0.98,0.99,True,3,True,True,CuauhtÃ©moc,19.41741,-99.1749,Hotel room,4,1.0,2.0,2.0,1116.0,1,1125,165,97,65,4.78,4.89,4.88,4.97,4.8,4.97,4.82,True,3,2.32
6402,31468145.0,within an hour,1.0,0.93,True,7,True,True,Miguel Hidalgo,19.42512,-99.22236,Hotel room,1,1.0,1.0,1.0,400.0,1,360,362,32,26,4.69,4.72,4.59,4.84,4.66,5.0,4.78,False,7,1.13
6473,31557538.0,within an hour,0.75,1.0,False,3,True,False,Benito JuÃ¡rez,19.39385,-99.17739,Hotel room,2,1.0,1.0,1.0,2000.0,1,60,361,2,1,4.5,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.06
6659,32010326.0,within an hour,0.67,0.5,False,5,True,True,Benito JuÃ¡rez,19.36973,-99.18815,Hotel room,2,1.0,1.0,1.0,1190.0,1,152,309,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,5,0.02
6771,32105928.0,within an hour,1.0,1.0,True,5,True,True,CoyoacÃ¡n,19.34856,-99.16461,Hotel room,4,1.0,1.0,2.0,2100.0,1,365,293,21,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,6,0.53
6800,32526275.0,within an hour,1.0,1.0,True,1,True,True,Tlalpan,19.2777,-99.20498,Hotel room,3,1.0,2.0,2.0,500.0,3,30,162,42,12,4.83,4.93,4.81,4.93,4.83,4.81,4.95,True,1,1.13
6804,32527606.0,within an hour,1.0,1.0,True,36,True,True,CuauhtÃ©moc,19.42429,-99.17142,Hotel room,2,1.0,2.0,1.0,1994.0,1,1125,357,3,0,4.67,4.67,5.0,5.0,5.0,5.0,4.67,True,17,0.12
6815,32343685.0,within an hour,1.0,1.0,True,7,True,True,CuauhtÃ©moc,19.43333,-99.13457,Hotel room,2,1.0,1.0,1.0,3390.0,1,1125,329,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,7,0.32
6827,32356379.0,within an hour,0.75,1.0,False,3,True,False,Benito JuÃ¡rez,19.39404,-99.17642,Hotel room,2,1.0,1.0,1.0,2400.0,1,365,360,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.05
6828,32356565.0,within an hour,0.75,1.0,False,3,True,False,Benito JuÃ¡rez,19.39374,-99.17624,Hotel room,2,1.0,1.0,1.0,1770.0,1,365,360,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.03
6830,32356600.0,within an hour,0.75,1.0,False,3,True,False,Benito JuÃ¡rez,19.39195,-99.17586,Hotel room,2,1.0,1.0,2.0,1770.0,1,365,360,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,4,0.0
6838,32835685.0,within an hour,1.0,0.95,False,1,True,True,CoyoacÃ¡n,19.33961,-99.14962,Hotel room,2,1.0,1.0,1.0,200.0,2,1125,353,19,13,4.42,4.53,4.16,4.68,4.68,4.84,4.68,False,1,0.56
6857,32842972.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.43965,-99.14448,Hotel room,1,1.5,1.0,1.0,279.0,1,1125,362,17,1,4.82,5.0,4.29,5.0,4.71,4.76,4.76,True,21,0.43
6859,32843504.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.44077,-99.14593,Hotel room,1,1.5,1.0,1.0,289.0,1,1125,360,62,46,4.61,4.74,4.39,4.76,4.71,4.77,4.69,True,21,1.55
6860,32843672.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.44062,-99.14394,Hotel room,1,1.0,1.0,1.0,279.0,1,1125,361,47,7,4.62,4.79,4.53,4.87,4.64,4.72,4.68,True,21,1.18
6861,32843914.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.4395,-99.14378,Hotel room,1,1.5,1.0,1.0,292.0,1,1125,360,33,14,4.79,4.91,4.7,4.88,4.94,4.79,4.91,True,21,0.83
6866,32844871.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.44028,-99.14596,Hotel room,1,1.5,1.0,1.0,280.0,1,1125,361,6,1,4.33,4.67,4.33,4.83,4.83,4.5,4.33,True,21,0.15
6868,32845239.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.44114,-99.14458,Hotel room,1,1.0,1.0,1.0,281.0,1,1125,362,65,10,4.63,4.88,4.4,4.94,4.89,4.83,4.72,True,21,1.64
6941,33098438.0,a few days or more,0.0,0.0,False,2,True,True,Benito JuÃ¡rez,19.39733,-99.16572,Hotel room,4,2.5,2.0,2.0,1000.0,30,365,87,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
7093,33246931.0,unknown,0.0,1.0,False,6,True,True,Miguel Hidalgo,19.43606,-99.19521,Hotel room,4,1.0,2.0,2.0,1200.0,3,1125,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,7,0.0
7175,33612766.0,within a few hours,0.8,0.93,False,7,True,True,CuauhtÃ©moc,19.40741,-99.13596,Hotel room,1,1.0,1.0,8.0,264.0,1,31,179,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5,0.04
7187,33366224.0,within an hour,0.67,0.5,False,5,True,True,Benito JuÃ¡rez,19.37099,-99.18776,Hotel room,2,1.0,1.0,1.0,880.0,1,600,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,5,0.03
7188,33366824.0,within an hour,0.67,0.5,False,5,True,True,Benito JuÃ¡rez,19.37123,-99.18814,Hotel room,2,1.0,1.0,1.0,790.0,1,700,171,4,0,5.0,5.0,5.0,5.0,4.75,5.0,5.0,True,5,0.11
7189,33367267.0,within an hour,0.67,0.5,False,5,True,True,Benito JuÃ¡rez,19.37109,-99.18977,Hotel room,2,1.0,1.0,1.0,890.0,1,600,0,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,5,0.06
7198,33370974.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.44056,-99.14384,Hotel room,1,1.5,1.0,1.0,251.0,1,1125,360,39,19,4.74,4.69,4.54,4.82,4.82,4.77,4.72,True,21,1.0
7221,33644111.0,within an hour,1.0,1.0,True,7,True,True,CuauhtÃ©moc,19.41425,-99.16339,Hotel room,2,1.0,1.0,1.0,8077.0,10,29,269,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,6,0.0
7314,33720782.0,within a few hours,0.94,0.95,False,6,True,True,Miguel Hidalgo,19.41337,-99.18208,Hotel room,2,1.5,1.0,1.0,950.0,2,1125,334,9,5,4.89,4.33,4.56,5.0,4.56,4.67,4.56,True,5,0.25
7375,34305556.0,within an hour,0.7,0.88,False,19,True,True,Ãlvaro ObregÃ³n,19.36207,-99.18787,Hotel room,2,1.0,1.0,1.0,1099.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,15,0.0
7404,34368867.0,within a few hours,0.8,0.93,False,7,True,True,CuauhtÃ©moc,19.411,-99.13267,Hotel room,1,1.0,1.0,1.0,250.0,1,31,85,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,5,0.06
7405,34368892.0,within a few hours,0.8,0.93,False,7,True,True,CuauhtÃ©moc,19.40991,-99.13501,Hotel room,1,2.0,1.0,8.0,250.0,1,31,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,5,0.0
7406,34368906.0,within a few hours,0.8,0.93,False,7,True,True,CuauhtÃ©moc,19.40959,-99.13478,Hotel room,1,2.0,1.0,8.0,250.0,1,31,180,2,2,4.0,4.5,3.5,5.0,5.0,4.0,5.0,True,5,0.27
7407,34368926.0,within a few hours,0.8,0.93,False,7,True,True,CuauhtÃ©moc,19.4099,-99.13487,Hotel room,1,2.0,1.0,8.0,250.0,1,31,180,2,0,3.0,2.5,3.0,2.5,3.0,2.0,3.0,False,5,0.06
7408,34573457.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.44331,-99.14511,Hotel room,1,1.0,1.0,1.0,276.0,1,1125,361,9,1,5.0,5.0,4.67,5.0,5.0,4.89,4.89,True,21,0.24
7439,34596040.0,within an hour,0.96,1.0,False,102,True,True,CuauhtÃ©moc,19.44258,-99.1431,Hotel room,1,1.5,1.0,1.0,280.0,1,1125,361,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,21,0.05
7440,34393821.0,unknown,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.35653,-99.13197,Hotel room,1,1.0,1.0,1.0,350.0,2,2,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
7448,34411295.0,within an hour,1.0,1.0,False,7,True,True,CuauhtÃ©moc,19.43155,-99.16943,Hotel room,2,1.0,1.0,1.0,3395.0,1,1125,290,40,0,4.9,4.93,5.0,4.93,4.95,5.0,4.88,True,6,1.07
