,ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
1931,18488850.0,a few days or more,0.0,0.5,False,True,True,1,Ñuñoa,-33.45823,-70.57808,Entire home/apt,4,2.0,2.0,3.0,35000,2.0,30.0,255,7.0,0,4.86,4.71,4.86,5.0,4.86,4.86,4.86,False,1,0.12
1932,18505997.0,a few days or more,0.0,0.5,False,True,True,1,Lo Barnechea,-33.34993,-70.29205,Entire home/apt,10,4.0,5.0,8.0,470176,7.0,30.0,363,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.09
1933,19211601.0,Unknown,0.0,1.0,False,True,True,3,Las Condes,-33.38712,-70.53806,Private room,1,1.0,1.0,1.0,28177,1.0,30.0,108,8.0,0,4.75,4.75,5.0,4.75,4.88,4.75,4.75,True,2,0.14
1934,19434642.0,within an hour,1.0,1.0,True,True,True,0,Santiago,-33.44511,-70.64291,Entire home/apt,2,1.0,1.0,1.0,28000,2.0,30.0,265,75.0,16,4.95,4.97,4.93,5.0,5.0,4.9,4.9,False,1,1.26
1935,19217804.0,Unknown,0.0,1.0,False,True,True,1,Lo Barnechea,-33.34958,-70.29013,Entire home/apt,8,3.0,4.0,7.0,550961,2.0,365.0,338,13.0,1,5.0,5.0,4.92,4.85,5.0,5.0,4.69,False,1,0.22
1936,19238944.0,within an hour,0.97,0.99,False,True,True,5,Providencia,-33.42732,-70.60595,Entire home/apt,5,2.0,2.0,3.0,41829,2.0,30.0,188,93.0,23,4.72,4.78,4.62,4.89,4.9,4.94,4.72,True,3,1.54
1937,18507048.0,a few days or more,0.0,0.0,False,True,False,1,Santiago,-33.43515,-70.64591,Private room,1,1.0,1.0,1.0,15000,2.0,15.0,177,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
1938,19437682.0,Unknown,0.0,0.0,False,True,False,1,Las Condes,-33.40197,-70.555,Private room,2,1.0,1.0,1.0,100000,3.0,30.0,179,1.0,0,0.0,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.02
1939,19239141.0,within an hour,1.0,0.95,True,True,True,2,Vitacura,-33.40121,-70.5833,Entire home/apt,3,2.0,2.0,2.0,75000,7.0,30.0,230,33.0,10,4.64,4.85,4.67,4.88,4.88,4.97,4.52,False,2,0.57
1940,19244041.0,a few days or more,0.33,0.0,False,True,True,2,Lo Barnechea,-33.34508,-70.29126,Entire home/apt,12,2.0,3.0,13.0,380000,3.0,15.0,360,5.0,0,3.67,4.33,3.33,4.67,4.67,5.0,3.0,False,1,0.08
1941,19247944.0,a few days or more,0.0,0.0,False,False,False,1,Providencia,-33.4272,-70.60661,Private room,2,1.0,1.0,1.0,35000,1.0,365.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
1942,19439549.0,within an hour,1.0,1.0,False,True,True,1,Las Condes,-33.41554,-70.58706,Entire home/apt,5,2.0,2.0,2.0,78368,3.0,30.0,329,25.0,0,4.72,4.92,4.76,4.96,4.56,4.92,4.72,True,1,0.69
1943,19440399.0,Unknown,0.0,0.0,False,True,True,3,Las Condes,-33.40738,-70.54478,Entire home/apt,5,2.0,2.0,4.0,51429,2.0,30.0,323,227.0,43,4.87,4.94,4.79,4.92,4.92,4.96,4.86,True,2,3.76
1944,19451765.0,within an hour,1.0,0.92,False,True,True,1,Las Condes,-33.40005,-70.56457,Entire home/apt,7,4.0,4.0,6.0,170000,4.0,30.0,146,17.0,4,4.5,4.79,4.36,4.85,4.38,5.0,4.46,False,1,0.28
1945,18507392.0,within an hour,0.8,0.67,False,True,True,1,Providencia,-33.43419,-70.62863,Entire home/apt,1,1.0,1.0,1.0,24655,30.0,30.0,37,2.0,0,5.0,5.0,4.5,5.0,4.5,5.0,5.0,True,1,0.04
1946,19473791.0,within an hour,1.0,1.0,False,True,False,1,Lo Barnechea,-33.36068,-70.29044,Entire home/apt,6,2.0,2.0,5.0,320000,4.0,15.0,179,4.0,0,4.75,4.5,4.75,5.0,4.5,4.75,4.5,False,2,0.08
1947,19475474.0,within an hour,1.0,0.88,True,True,True,2,Providencia,-33.43277,-70.60313,Entire home/apt,2,1.5,1.0,1.0,64000,4.0,30.0,10,16.0,3,5.0,5.0,5.0,5.0,5.0,5.0,4.94,False,1,0.28
1948,18507642.0,within an hour,1.0,0.99,False,True,True,4,Las Condes,-33.41289,-70.58623,Entire home/apt,4,2.0,2.0,4.0,79248,3.0,150.0,168,38.0,13,4.53,4.71,4.03,4.66,4.79,4.84,4.55,True,4,0.67
1949,18516168.0,within a few hours,1.0,0.96,False,True,True,6,Santiago,-33.4356,-70.64521,Entire home/apt,1,1.5,1.0,1.0,8268,30.0,30.0,265,1.0,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,5,1.0
1950,19248633.0,within a few hours,1.0,0.29,False,True,True,2,Recoleta,-33.41495,-70.63502,Private room,2,1.5,1.0,1.0,20000,1.0,30.0,365,59.0,3,4.9,4.92,4.68,4.97,4.98,4.41,4.88,False,2,1.01
1951,19248861.0,within a few hours,1.0,0.29,False,True,True,2,Recoleta,-33.41399,-70.63385,Private room,2,1.5,1.0,1.0,18000,1.0,30.0,356,21.0,0,4.9,4.86,4.9,5.0,5.0,4.76,4.81,False,2,0.35
1952,19481537.0,within an hour,0.96,1.0,False,True,True,4,Santiago,-33.43717,-70.6455,Hotel room,2,1.0,1.0,1.0,35000,1.0,30.0,365,84.0,10,4.52,4.73,4.58,4.81,4.73,4.96,4.61,True,4,1.38
1953,19263972.0,within a few hours,1.0,0.5,False,True,True,1,Santiago,-33.44404,-70.64706,Private room,1,1.0,1.0,1.0,8500,4.0,90.0,136,36.0,0,4.83,4.8,4.34,4.94,4.97,4.97,4.8,False,1,0.7
1954,18517939.0,within a day,1.0,0.96,True,True,True,1,Santiago,-33.43927,-70.63496,Entire home/apt,2,1.0,1.0,1.0,25000,5.0,30.0,124,58.0,10,4.72,4.79,4.26,4.79,4.86,4.86,4.72,False,1,0.94
1955,18546440.0,within a day,0.7,0.5,False,True,False,2,Lo Barnechea,-33.34667,-70.29159,Entire home/apt,6,2.5,2.0,7.0,230000,7.0,30.0,89,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0.0
1956,19498294.0,a few days or more,0.33,0.5,False,True,True,1,Lo Barnechea,-33.34748,-70.29143,Entire home/apt,7,3.0,3.0,6.0,582143,4.0,30.0,177,12.0,0,4.75,4.92,4.83,5.0,4.92,4.75,4.17,False,2,0.2
1957,19266392.0,Unknown,0.0,1.0,False,True,False,2,Las Condes,-33.40482,-70.56943,Entire home/apt,4,2.0,2.0,3.0,83651,3.0,30.0,172,7.0,2,5.0,5.0,5.0,5.0,4.86,5.0,5.0,True,2,0.12
1958,19499872.0,within a day,0.9,0.5,False,True,False,2,Providencia,-33.42634,-70.60033,Private room,1,1.0,1.0,1.0,14000,5.0,30.0,139,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.18
1959,19268219.0,within an hour,1.0,1.0,False,True,False,1,Providencia,-33.44285,-70.61485,Private room,1,1.0,1.0,1.0,26680,2.0,30.0,89,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
1960,18561113.0,a few days or more,0.0,1.0,False,True,False,1,Macul,-33.48914,-70.59822,Private room,1,1.0,1.0,1.0,15000,1.0,14.0,179,1.0,0,0.0,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.02
1961,18569641.0,within a day,1.0,0.17,False,True,True,1,Ñuñoa,-33.45313,-70.62,Entire home/apt,2,2.0,1.0,1.0,28000,2.0,30.0,198,2.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.03
1962,18576341.0,within a few hours,0.8,0.77,False,True,True,3,Las Condes,-33.41301,-70.58092,Entire home/apt,2,1.0,1.0,1.0,59000,2.0,180.0,365,6.0,2,3.6,4.0,3.8,4.4,4.8,4.8,3.8,False,4,0.1
1963,19504452.0,Unknown,0.0,0.0,False,True,False,1,Macul,-33.48414,-70.59389,Shared room,2,1.0,1.0,2.0,20000,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
1964,18576827.0,a few days or more,0.22,1.0,False,True,False,1,Las Condes,-33.42451,-70.58585,Private room,1,1.0,1.0,1.0,18000,1.0,30.0,364,2.0,2,1.0,2.0,2.0,1.0,1.0,2.0,2.0,True,1,0.37
1965,19522002.0,a few days or more,0.0,0.0,False,True,True,5,Las Condes,-33.39902,-70.55229,Private room,2,1.0,1.0,1.0,41385,2.0,365.0,179,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
1966,18583607.0,a few days or more,0.0,0.0,False,True,False,1,Ñuñoa,-33.45626,-70.62041,Private room,1,1.0,1.0,1.0,14000,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
1967,18585289.0,Unknown,0.0,1.0,False,True,True,3,Santiago,-33.44359,-70.65736,Entire home/apt,4,1.0,1.0,1.0,32078,2.0,365.0,0,36.0,1,4.64,4.61,4.61,4.72,4.81,4.75,4.72,True,5,0.59
1968,19269915.0,Unknown,0.0,0.0,False,True,True,2,Providencia,-33.42311,-70.60863,Entire home/apt,4,2.0,2.0,4.0,69562,2.0,30.0,0,18.0,0,4.78,4.94,4.72,5.0,5.0,5.0,4.67,True,2,0.3
1969,19523547.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.43586,-70.65533,Entire home/apt,4,2.0,1.0,2.0,43146,25.0,25.0,358,12.0,0,3.78,4.22,3.89,3.88,3.89,4.5,3.63,True,1,0.2
1970,19269959.0,Unknown,0.0,0.0,False,True,True,3,Las Condes,-33.39339,-70.54814,Entire home/apt,3,1.0,1.0,2.0,29900,30.0,30.0,34,13.0,0,4.92,5.0,4.92,5.0,5.0,4.92,4.92,True,2,0.22
1971,18593737.0,within an hour,1.0,0.98,True,True,True,21,Santiago,-33.44236,-70.64542,Entire home/apt,2,1.0,1.0,1.0,24770,1.0,27.0,74,248.0,53,4.91,4.94,4.85,4.97,4.98,4.89,4.83,False,2,4.01
1972,19271802.0,within a day,0.9,0.57,False,True,False,1,Las Condes,-33.41517,-70.59788,Private room,2,1.0,1.0,1.0,25000,2.0,15.0,85,8.0,2,4.38,4.5,4.38,4.38,4.38,4.5,4.5,False,1,0.13
1973,19524788.0,within an hour,1.0,0.4,False,True,True,1,Quinta Normal,-33.42641,-70.67617,Entire home/apt,3,2.0,2.0,2.0,35000,1.0,30.0,182,17.0,2,4.93,4.93,4.86,4.93,4.79,4.79,4.93,False,1,0.28
1974,19533403.0,within an hour,1.0,0.93,False,True,True,3,Santiago,-33.43728,-70.63965,Entire home/apt,2,1.0,1.0,1.0,44800,4.0,30.0,203,67.0,3,4.99,5.0,4.94,5.0,5.0,4.98,4.91,True,1,1.11
1975,19272321.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.43641,-70.6591,Private room,2,1.0,1.0,1.0,20000,30.0,30.0,358,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
1976,18597989.0,within an hour,1.0,0.94,True,True,True,1,Las Condes,-33.40766,-70.572,Private room,1,1.0,1.0,1.0,24000,3.0,30.0,360,54.0,22,4.92,5.0,4.98,4.98,4.98,5.0,4.89,False,1,0.88
1977,18598024.0,within a day,1.0,0.0,False,True,False,0,Ñuñoa,-33.45593,-70.61207,Entire home/apt,3,2.0,2.0,5.0,22200,30.0,30.0,172,1.0,0,0.0,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.04
1978,19556817.0,within a day,1.0,0.0,False,True,False,1,Providencia,-33.42106,-70.60619,Private room,1,1.0,1.0,1.0,15000,1.0,3.0,86,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
1979,19983192.0,a few days or more,0.0,0.0,False,True,False,3,Providencia,-33.42498,-70.60999,Shared room,2,1.0,1.0,2.0,52832277,3.0,30.0,179,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
1980,19273442.0,within an hour,1.0,1.0,False,True,True,1,Providencia,-33.42006,-70.60402,Entire home/apt,5,2.0,2.0,6.0,55571,6.0,30.0,97,124.0,15,4.79,4.85,4.76,4.93,4.93,4.98,4.73,True,1,2.05
1981,19573442.0,Unknown,0.0,0.0,False,True,False,1,Las Condes,-33.41979,-70.5528,Private room,2,1.0,1.0,2.0,29000,2.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
1982,19581592.0,within an hour,1.0,0.5,False,True,False,2,Providencia,-33.4339,-70.62827,Entire home/apt,2,1.0,1.0,1.0,88054,2.0,30.0,350,5.0,0,4.5,4.75,4.25,4.75,5.0,5.0,4.5,True,2,0.08
1983,20787281.0,Unknown,0.0,0.0,False,True,False,1,Providencia,-33.43673,-70.63513,Entire home/apt,4,1.0,2.0,3.0,35000,3.0,30.0,296,99.0,26,4.55,4.74,4.32,4.87,4.71,4.78,4.66,False,1,1.7
1984,19995380.0,within an hour,1.0,1.0,True,True,True,6,Providencia,-33.42463,-70.60534,Entire home/apt,6,2.0,2.0,4.0,74288,3.0,360.0,119,273.0,58,4.69,4.88,4.59,4.91,4.86,4.95,4.68,True,7,4.57
1985,19999645.0,Unknown,0.0,0.0,False,True,True,2,Las Condes,-33.40482,-70.58449,Entire home/apt,2,1.5,1.0,1.0,38175,27.0,30.0,172,1.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.02
1986,20001399.0,within an hour,1.0,1.0,True,True,True,3,Santiago,-33.44872,-70.65349,Entire home/apt,5,2.0,2.0,4.0,55857,2.0,365.0,341,40.0,21,4.88,4.85,4.7,4.9,4.88,5.0,4.85,True,3,0.68
1987,19587982.0,a few days or more,0.0,0.0,False,True,False,1,Santiago,-33.43967,-70.64201,Entire home/apt,3,1.0,2.0,2.0,38744,30.0,30.0,358,30.0,0,4.5,4.62,4.27,4.69,4.73,4.96,4.69,False,1,0.5
1988,20002114.0,within an hour,0.83,1.0,False,True,False,1,Santiago,-33.4684,-70.64957,Private room,1,1.0,1.0,1.0,15000,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
1989,20010415.0,within a few hours,0.9,0.82,False,True,True,2,Lo Barnechea,-33.35572,-70.2497,Entire home/apt,6,2.0,2.0,5.0,330202,2.0,30.0,327,26.0,1,4.96,4.96,4.88,4.92,4.92,5.0,4.52,False,1,0.44
1990,20796183.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.43764,-70.63942,Entire home/apt,2,1.0,1.0,1.0,28000,2.0,30.0,0,1.0,0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,True,1,0.02
1991,20800825.0,Unknown,0.0,0.0,False,True,False,2,Lo Barnechea,-33.36949,-70.42536,Entire home/apt,2,1.0,1.0,2.0,52832,2.0,30.0,264,7.0,0,4.14,4.57,4.0,4.29,4.29,5.0,4.57,False,1,0.13
1992,20803199.0,within an hour,1.0,1.0,False,True,True,3,Recoleta,-33.43158,-70.63706,Entire home/apt,3,1.0,1.0,1.0,37000,2.0,30.0,207,217.0,44,4.82,4.95,4.87,5.0,4.99,4.79,4.94,True,2,3.79
1993,19590634.0,within an hour,1.0,0.96,True,True,True,9,Las Condes,-33.41022,-70.5753,Entire home/apt,3,1.0,1.0,1.0,50000,1.0,30.0,123,77.0,43,4.74,4.81,4.75,4.86,4.83,4.87,4.64,False,5,1.29
1994,20803397.0,Unknown,0.0,0.0,False,True,True,1,Providencia,-33.42897,-70.59725,Entire home/apt,4,1.0,1.0,2.0,85714,35.0,365.0,72,38.0,0,4.84,4.92,4.68,5.0,5.0,5.0,4.89,False,1,0.76
1995,20803616.0,within an hour,1.0,0.97,True,True,True,2,Santiago,-33.45045,-70.65589,Private room,5,2.0,3.0,4.0,30000,1.0,30.0,325,19.0,1,4.56,4.94,4.39,4.94,4.78,4.94,4.61,True,2,0.34
1996,20015053.0,within a day,1.0,0.0,False,True,True,2,Santiago,-33.44302,-70.66557,Entire home/apt,2,1.0,1.0,1.0,12500,30.0,30.0,54,21.0,0,4.67,4.76,4.38,5.0,4.9,4.9,4.38,False,1,0.37
1997,20017601.0,within an hour,1.0,0.95,False,True,True,2,Santiago,-33.44922,-70.63849,Entire home/apt,2,1.0,1.0,1.0,24990,2.0,61.0,320,49.0,8,4.67,4.8,4.61,4.9,4.88,4.76,4.61,True,1,0.87
1998,19591376.0,within an hour,1.0,0.99,True,True,True,3,Recoleta,-33.43361,-70.63625,Entire home/apt,3,1.0,1.0,2.0,36983,2.0,30.0,290,162.0,43,4.88,4.94,4.87,4.98,4.91,4.81,4.86,False,3,2.73
1999,19592690.0,within a few hours,1.0,1.0,False,True,True,2,Lo Barnechea,-33.33287,-70.2875,Entire home/apt,8,3.0,4.0,6.0,495000,3.0,60.0,260,11.0,1,5.0,5.0,5.0,5.0,5.0,5.0,4.64,False,1,0.19
2000,19594547.0,within an hour,1.0,1.0,False,True,True,1,Las Condes,-33.41071,-70.57018,Entire home/apt,4,2.0,2.0,3.0,78368,2.0,30.0,341,32.0,8,4.5,4.75,4.59,4.69,4.75,4.97,4.44,True,1,0.54
2001,20035169.0,a few days or more,0.0,0.0,False,True,True,1,Providencia,-33.43903,-70.63403,Private room,2,1.0,1.0,2.0,40000,1.0,19.0,365,59.0,0,4.92,4.88,4.92,4.98,5.0,4.88,4.81,False,1,0.99
2002,20815864.0,a few days or more,0.0,0.0,False,True,False,1,Santiago,-33.44971,-70.64876,Entire home/apt,1,1.0,1.0,1.0,25600,3.0,6.0,88,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
2003,19594565.0,within a day,1.0,0.54,True,True,True,2,Santiago,-33.44995,-70.64199,Private room,1,1.0,1.0,1.0,10000,30.0,30.0,354,11.0,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.34
2004,20817422.0,Unknown,0.0,0.0,False,True,True,1,Santiago,-33.43997,-70.64168,Private room,1,1.0,1.0,1.0,23775,2.0,60.0,113,1.0,0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,False,1,0.02
2005,20830266.0,within a day,0.5,0.0,False,True,True,1,La Reina,-33.43874,-70.5643,Private room,2,1.0,1.0,1.0,18563,1.0,30.0,78,4.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.07
2006,20036618.0,within a few hours,1.0,0.96,True,True,True,5,Santiago,-33.44391,-70.6428,Entire home/apt,2,1.0,1.0,1.0,32000,2.0,30.0,252,110.0,49,4.97,4.98,4.95,4.98,4.95,4.95,4.95,False,3,2.29
2007,19606348.0,within an hour,1.0,0.0,False,True,False,1,Lo Barnechea,-33.35223,-70.31297,Entire home/apt,8,1.5,2.0,8.0,220000,4.0,30.0,358,3.0,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,True,1,0.05
2008,19610651.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.44872,-70.63967,Entire home/apt,2,1.5,1.0,1.0,52000,3.0,100.0,267,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
2009,20067979.0,within an hour,1.0,1.0,True,True,True,1,Providencia,-33.4394,-70.61904,Entire home/apt,3,2.0,2.0,2.0,43000,2.0,30.0,153,93.0,29,4.95,4.99,4.92,4.99,5.0,4.9,4.94,True,1,1.56
2010,19650617.0,Unknown,0.0,1.0,False,True,False,1,Lo Barnechea,-33.33522,-70.29145,Entire home/apt,9,3.0,4.0,9.0,350000,3.0,15.0,0,2.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.04
2011,20069880.0,Unknown,0.0,0.0,False,True,True,1,Las Condes,-33.41201,-70.59744,Entire home/apt,7,3.0,4.0,6.0,100000,2.0,30.0,0,45.0,0,4.73,4.82,4.76,4.96,4.98,4.98,4.71,True,1,0.76
2012,20085267.0,within a few hours,0.85,0.78,False,True,True,6,Lo Barnechea,-33.34708,-70.29131,Entire home/apt,5,1.0,1.0,4.0,150000,2.0,30.0,339,11.0,4,4.6,4.8,4.2,4.7,4.9,5.0,4.4,False,1,0.19
2013,20093774.0,within an hour,1.0,0.98,False,True,True,17,Recoleta,-33.43285,-70.64314,Entire home/apt,3,1.0,1.0,1.0,39541,3.0,60.0,85,182.0,27,4.76,4.85,4.79,4.86,4.91,4.91,4.71,True,6,3.07
2014,20121077.0,within an hour,1.0,0.97,False,True,True,1,Providencia,-33.44786,-70.62964,Private room,1,1.0,1.0,1.0,16500,2.0,30.0,360,97.0,19,4.98,4.98,4.98,4.97,4.99,4.93,4.99,False,2,1.65
2015,20137792.0,within an hour,1.0,1.0,False,True,True,5,Lo Barnechea,-33.35194,-70.31119,Entire home/apt,2,1.5,1.0,1.0,67143,1.0,30.0,329,87.0,21,4.41,4.47,4.28,4.71,4.78,4.77,4.25,True,4,1.46
2016,20845334.0,within a few hours,1.0,1.0,False,True,True,8,Las Condes,-33.399845,-70.571075,Entire home/apt,4,2.0,2.0,3.0,129439,7.0,30.0,106,3.0,2,5.0,5.0,5.0,5.0,5.0,5.0,4.67,True,9,0.17
2017,20848601.0,Unknown,0.0,1.0,False,True,False,1,Santiago,-33.44815,-70.6442,Private room,2,1.0,1.0,1.0,128000,7.0,15.0,87,14.0,0,4.86,4.93,4.86,5.0,4.93,5.0,5.0,False,1,0.25
2018,20850809.0,within an hour,1.0,0.99,True,True,True,6,Providencia,-33.42824,-70.59224,Private room,1,1.0,1.0,1.0,20000,30.0,30.0,189,5.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.1
2019,20870365.0,a few days or more,0.0,0.0,False,True,False,1,La Reina,-33.44556,-70.56777,Private room,1,1.0,1.0,1.0,13000,5.0,90.0,180,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
2020,19653141.0,within an hour,1.0,1.0,False,True,True,1,Quinta Normal,-33.43858,-70.68808,Entire home/apt,4,2.0,2.0,3.0,17500,8.0,60.0,97,105.0,3,4.86,4.82,4.88,4.98,4.96,4.66,4.9,True,1,1.75
2021,20874884.0,within an hour,1.0,0.97,False,True,True,1,Providencia,-33.42214,-70.60822,Entire home/apt,2,1.0,1.0,2.0,33571,2.0,30.0,25,203.0,49,4.8,4.88,4.74,4.93,4.95,4.98,4.71,True,1,3.5
2022,20138287.0,Unknown,0.0,0.0,False,True,True,1,Ñuñoa,-33.4538,-70.61657,Private room,2,1.0,1.0,2.0,23530,1.0,30.0,0,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
2023,19661129.0,Unknown,0.0,1.0,False,True,True,1,Santiago,-33.4491,-70.65543,Entire home/apt,3,2.0,2.0,2.0,22900,15.0,30.0,113,53.0,8,4.7,4.85,4.7,4.92,4.87,4.85,4.79,True,1,0.88
2024,20167927.0,Unknown,0.0,0.0,False,True,True,2,Santiago,-33.44924,-70.64619,Private room,3,1.0,1.0,1.0,128571,2.0,30.0,78,6.0,0,4.8,5.0,4.6,5.0,5.0,5.0,4.8,True,1,0.1
2025,20169004.0,a few days or more,0.0,0.0,False,True,False,1,Las Condes,-33.39989,-70.55941,Shared room,2,1.0,1.0,1.0,30000,1.0,2.0,89,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
2026,20874936.0,Unknown,0.0,1.0,False,True,False,1,Pudahuel,-33.45028,-70.84017,Private room,4,2.0,3.0,4.0,120000,2.0,20.0,364,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.11
2027,20887599.0,within an hour,1.0,1.0,True,True,True,1,Las Condes,-33.41304,-70.5881,Entire home/apt,3,1.5,1.0,2.0,55000,4.0,30.0,313,39.0,19,4.92,4.95,4.92,4.95,4.95,5.0,4.85,False,1,0.68
2028,20888605.0,Unknown,0.0,1.0,False,True,True,1,Santiago,-33.445,-70.63409,Entire home/apt,4,1.0,2.0,3.0,35000,2.0,120.0,0,32.0,0,4.81,4.94,4.84,5.0,4.97,4.91,4.81,False,1,0.56
2029,20897594.0,within a day,0.67,0.0,False,True,True,2,Lo Barnechea,-33.33318,-70.28839,Entire home/apt,8,3.0,4.0,9.0,450000,5.0,30.0,358,6.0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,False,1,0.12
2030,20898633.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.44371,-70.64276,Entire home/apt,2,1.0,1.0,1.0,12000,2.0,30.0,0,2.0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,True,1,0.03
2031,19661628.0,within an hour,1.0,0.99,False,True,True,2,Lo Barnechea,-33.3471,-70.29273,Entire home/apt,6,2.0,2.0,5.0,264161,2.0,30.0,309,29.0,7,4.76,4.72,4.83,5.0,4.86,4.83,4.66,False,2,0.49
2032,19663096.0,a few days or more,0.43,0.0,False,True,True,1,Ñuñoa,-33.4644,-70.6226,Private room,1,2.0,1.0,1.0,9000,30.0,30.0,52,3.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.05
2033,19670871.0,within an hour,0.93,0.99,False,True,True,3,Las Condes,-33.40892,-70.57292,Entire home/apt,4,2.0,2.0,3.0,60000,5.0,30.0,305,95.0,9,4.74,4.83,4.61,4.94,4.86,4.95,4.74,True,3,1.57
2034,20899906.0,Unknown,0.0,0.0,False,True,True,1,La Cisterna,-33.53202,-70.66964,Private room,2,1.0,1.0,1.0,25000,1.0,30.0,89,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
2035,20901549.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.44021,-70.6586,Private room,2,1.0,1.0,1.0,44027,1.0,23.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
2036,20172206.0,within an hour,1.0,0.99,False,True,True,15,Providencia,-33.42408,-70.61631,Entire home/apt,5,2.0,2.0,2.0,81143,1.0,30.0,323,81.0,53,4.49,4.69,4.25,4.7,4.8,4.94,4.4,False,16,1.36
2037,20172730.0,within an hour,1.0,0.99,False,True,True,15,Las Condes,-33.41012,-70.57077,Entire home/apt,3,1.0,1.0,2.0,66429,1.0,30.0,360,83.0,45,4.67,4.69,4.6,4.84,4.83,4.98,4.64,True,16,1.49
2038,19675345.0,within a day,0.75,0.75,False,True,True,1,Lo Barnechea,-33.33952,-70.28954,Entire home/apt,9,3.0,3.0,7.0,385000,5.0,15.0,118,10.0,1,4.9,4.7,4.4,4.9,4.8,5.0,4.7,True,1,0.17
2039,19676402.0,within an hour,1.0,1.0,False,True,False,1,Lo Barnechea,-33.33628,-70.28876,Entire home/apt,6,1.5,3.0,6.0,210714,2.0,7.0,178,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
2040,20189376.0,within an hour,1.0,0.95,True,True,True,2,Vitacura,-33.40002,-70.58341,Entire home/apt,3,2.0,2.0,2.0,65000,7.0,30.0,52,12.0,0,5.0,5.0,4.75,5.0,4.92,5.0,4.67,True,2,0.2
2041,20191304.0,within a few hours,1.0,0.33,False,True,True,2,Lo Barnechea,-33.33413,-70.29227,Entire home/apt,6,1.5,2.0,6.0,150000,2.0,7.0,8,1.0,0,0.0,4.7,4.6,4.8,4.8,4.8,4.6,False,2,0.02
