,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
43,6.35e+17,unknown,0.0,0.0,False,0.0,True,True,Anil,-22.961683,-43.343987,Shared room,7,1.0,1.0,7.0,260,4,4,30,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
59,48230601.0,within a day,0.8,0.97,False,1.0,True,True,Ipanema,-22.9796,-43.20139,Shared room,2,1.0,1.0,2.0,120,3,1125,273,7,7,4.57,4.71,4.0,4.71,4.71,4.86,4.43,True,4,0.83
124,18079348.0,within an hour,1.0,1.0,False,21.0,True,True,Botafogo,-22.95483,-43.18653,Shared room,1,1.0,1.0,8.0,56,1,365,179,14,4,4.5,4.43,4.29,4.71,4.71,5.0,4.93,True,12,0.23
211,41975646.0,unknown,0.0,0.0,False,11.0,True,True,GlÃ³ria,-22.92203,-43.17996,Shared room,8,1.0,1.0,0.0,190,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,7,0.0
279,15051560.0,a few days or more,0.3,1.0,False,0.0,True,False,Laranjeiras,-22.9311,-43.18033,Shared room,1,6.5,1.0,12.0,80,1,365,316,10,6,4.6,4.7,4.6,4.8,4.8,5.0,5.0,True,2,0.36
379,34412391.0,unknown,0.0,0.0,False,1.0,True,True,Botafogo,-22.95682,-43.18368,Shared room,6,2.0,1.0,2.0,150,30,730,83,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
391,41131685.0,unknown,0.0,0.0,False,11.0,True,True,Santa Teresa,-22.92199,-43.18227,Shared room,1,1.0,1.0,3.0,190,1,1125,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,7,0.0
408,13129803.0,unknown,0.0,0.0,False,1.0,True,False,JacarepaguÃ¡,-22.96596,-43.38699,Shared room,4,1.0,1.0,4.0,2323,5,29,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
415,6.3e+17,within an hour,1.0,1.0,False,0.0,True,True,EstÃ¡cio,-22.91811,-43.20691,Shared room,4,1.0,1.0,4.0,69,1,30,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,4,0.0
435,44401511.0,within an hour,0.88,0.98,False,0.0,True,True,Leme,-22.9604,-43.16893,Shared room,15,2.0,1.0,10.0,50,1,365,182,15,15,4.53,4.6,4.6,4.67,4.53,4.33,4.67,True,7,1.79
451,53832553.0,within an hour,1.0,1.0,False,5.0,True,False,Engenho Novo,-22.90466,-43.26742,Shared room,16,4.0,1.0,16.0,64,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,8,0.0
498,44448270.0,within an hour,0.88,0.98,False,0.0,True,True,Leme,-22.95887,-43.17119,Shared room,6,2.0,1.0,6.0,62,1,365,216,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,7,0.38
542,52600972.0,within a few hours,0.8,0.8,False,0.0,True,True,JacarepaguÃ¡,-22.97432,-43.41252,Shared room,6,1.0,1.0,6.0,200,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,4,0.0
553,42089605.0,within a few hours,1.0,0.71,False,5.0,True,True,Vidigal,-22.99613,-43.23904,Shared room,10,2.0,1.0,10.0,80,2,1125,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,11,0.0
559,32104630.0,within a few hours,1.0,0.78,False,2.0,True,True,Vidigal,-22.99679,-43.24096,Shared room,1,1.0,1.0,1.0,56,1,15,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,10,0.0
584,10123138.0,within an hour,1.0,0.86,True,15.0,True,True,Curicica,-22.94864,-43.38305,Shared room,5,0.0,1.0,5.0,120,1,30,354,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,16,0.0
623,18707312.0,a few days or more,0.0,0.0,False,3.0,True,False,Freguesia (JacarepaguÃ¡),-22.93546,-43.35138,Shared room,2,2.0,1.0,2.0,200,1,30,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,3,0.0
680,42089963.0,within a few hours,1.0,0.71,False,5.0,True,True,Vidigal,-22.99622,-43.2375,Shared room,10,2.0,1.0,10.0,80,2,1125,87,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,11,0.0
832,15579764.0,unknown,0.0,0.0,False,1.0,False,False,Centro,-22.91163,-43.18449,Shared room,1,1.0,1.0,1.0,157,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
878,28667606.0,unknown,0.0,0.0,False,1.0,True,False,Leme,-22.96372,-43.17279,Shared room,1,1.0,1.0,1.0,300,7,30,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
928,41247187.0,unknown,0.0,1.0,False,4.0,True,True,Rocinha,-22.99052,-43.2521,Shared room,1,1.0,1.0,6.0,51,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,5,0.0
953,42260878.0,within an hour,1.0,0.99,False,6.0,True,False,Flamengo,-22.92647,-43.17558,Shared room,1,1.0,1.0,1.0,73,1,90,8,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,7,0.0
982,14228531.0,unknown,0.0,0.0,False,1.0,True,False,Tijuca,-22.92952,-43.24822,Shared room,4,1.0,1.0,4.0,400,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
1099,48027290.0,unknown,0.0,1.0,False,4.0,True,True,Rocinha,-22.9912,-43.25195,Shared room,1,1.0,1.0,6.0,51,1,1125,179,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,5,0.0
1161,14162912.0,unknown,0.0,0.0,False,1.0,True,False,Tijuca,-22.91841,-43.22029,Shared room,7,1.0,1.0,7.0,50,1,1125,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
1225,40179123.0,within a few hours,0.8,0.8,False,0.0,True,True,JacarepaguÃ¡,-22.97415,-43.4124,Shared room,6,1.0,1.0,6.0,186,1,1125,96,1,0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,False,4,0.03
1250,37176457.0,unknown,0.0,0.0,False,3.0,True,True,Santa Teresa,-22.91468,-43.18291,Shared room,16,2.0,1.0,10.0,50,1,30,15,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.03
1259,18272783.0,a few days or more,0.0,0.0,False,1.0,True,False,Santa Teresa,-22.91543,-43.18146,Shared room,2,1.0,1.0,1.0,150,2,15,365,1,0,0.0,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.02
1276,41106808.0,unknown,0.0,0.0,False,11.0,True,True,Santa Teresa,-22.92233,-43.1806,Shared room,4,1.0,1.0,1.0,190,1,1125,87,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,7,0.0
1293,5195599.0,within a day,0.86,0.78,False,6.0,True,True,Botafogo,-22.95553,-43.17272,Shared room,8,2.0,1.0,4.0,150,3,1125,365,4,0,4.5,4.75,4.0,5.0,5.0,5.0,4.75,False,6,0.06
1322,43452100.0,unknown,0.0,0.0,False,2.0,True,True,ItanhangÃ¡,-22.98849,-43.29768,Shared room,1,1.0,1.0,1.0,85,1,30,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
1352,5.94e+17,within an hour,1.0,0.0,False,1.0,True,True,Sampaio,-22.90195,-43.25983,Shared room,10,1.5,1.0,1.0,59,1,365,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
1355,3011905.0,unknown,0.0,0.0,False,2.0,True,True,Engenho Novo,-22.91467,-43.26382,Shared room,1,2.0,1.0,2.0,65,7,30,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
1474,32589993.0,unknown,0.0,0.0,False,2.0,True,False,Santa Teresa,-22.91914,-43.19082,Shared room,4,1.0,1.0,3.0,1000,3,15,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
1589,5212620.0,within an hour,0.83,0.33,False,5.0,True,False,Leme,-22.96016,-43.17028,Shared room,8,2.0,1.0,8.0,55,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,5,0.0
1707,11051931.0,within a day,1.0,0.83,False,6.0,True,True,Santa Teresa,-22.92452,-43.19236,Shared room,6,2.0,1.0,1.0,90,2,1125,365,8,1,4.88,4.88,4.75,4.88,5.0,4.75,5.0,False,5,0.1
1712,13970188.0,unknown,0.0,0.0,False,1.0,True,False,Rio Comprido,-22.92713,-43.20608,Shared room,3,1.0,1.0,1.0,350,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
1724,11079283.0,within a day,1.0,0.83,False,6.0,True,True,Santa Teresa,-22.92329,-43.19033,Shared room,6,2.0,1.0,1.0,90,2,1125,365,8,0,4.38,4.63,4.13,4.38,4.25,4.0,4.38,False,5,0.1
1746,32640004.0,unknown,0.0,0.0,False,1.0,True,False,Catete,-22.92674,-43.1768,Shared room,1,1.0,1.0,1.0,50,4,6,363,1,0,0.0,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.02
1882,30084623.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.90891,-43.18963,Shared room,1,1.0,1.0,4.0,90,2,30,364,1,0,0.0,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.02
1910,42365777.0,a few days or more,0.0,0.0,False,1.0,True,True,Santa Teresa,-22.92173,-43.18556,Shared room,4,1.0,1.0,3.0,180,2,30,16,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
2003,46880547.0,unknown,0.0,0.0,False,1.0,True,True,Centro,-22.90975,-43.19437,Shared room,1,0.0,1.0,1.0,510,3,365,87,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
2004,32105529.0,within a few hours,1.0,0.78,False,2.0,True,True,Vidigal,-22.99464,-43.24101,Shared room,1,1.0,1.0,1.0,56,1,15,365,3,0,5.0,4.33,4.0,5.0,5.0,5.0,5.0,True,10,0.11
2012,16993028.0,within a few hours,0.9,0.98,True,4.0,True,False,Vidigal,-22.99605,-43.23853,Shared room,3,1.0,1.0,2.0,60,1,1125,0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.03
2025,13620843.0,unknown,0.0,0.0,False,1.0,True,True,Vila Isabel,-22.91711,-43.24885,Shared room,2,2.0,1.0,1.0,181,5,1125,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
2038,912633.0,unknown,0.0,0.0,False,1.0,True,False,Rio Comprido,-22.92466,-43.20748,Shared room,4,1.0,1.0,2.0,439,1,1125,365,1,0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,False,1,0.01
2057,29351491.0,a few days or more,0.0,0.0,False,2.0,True,True,Cidade UniversitÃ¡ria,-22.86733,-43.21761,Shared room,2,1.0,1.0,2.0,50,1,33,364,3,0,1.5,4.5,2.0,5.0,5.0,3.0,5.0,False,1,0.07
2079,47822335.0,within a day,0.6,0.06,False,3.0,True,True,Copacabana,-22.96296,-43.17597,Shared room,5,1.0,1.0,5.0,250,3,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
2087,41257849.0,a few days or more,0.13,0.0,False,3.0,True,False,Barra da Tijuca,-23.00325,-43.2967,Shared room,1,1.5,1.0,4.0,120,1,1125,179,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,3,0.0
2105,41130976.0,unknown,0.0,0.0,False,11.0,True,True,GlÃ³ria,-22.91966,-43.17826,Shared room,2,1.0,1.0,3.0,190,1,1125,90,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,7,0.0
2107,33614795.0,a few days or more,0.0,1.0,False,2.0,True,True,Copacabana,-22.96527,-43.1868,Shared room,4,1.5,1.0,6.0,120,3,1125,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
2127,5.83e+17,a few days or more,0.4,0.0,False,0.0,True,True,AndaraÃ­,-22.9231,-43.25394,Shared room,4,2.0,1.0,4.0,196,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
2323,6.19e+17,within an hour,1.0,0.0,False,0.0,True,True,Santa Teresa,-22.923765,-43.181759,Shared room,7,3.5,1.0,17.0,85,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
2333,2884846.0,within a day,0.86,0.78,False,6.0,True,True,Botafogo,-22.95561,-43.17294,Shared room,8,2.0,1.0,7.0,75,5,30,352,14,0,4.64,4.54,4.23,4.92,4.92,4.69,4.69,False,6,0.15
2371,6.4e+17,within a few hours,0.87,1.0,False,0.0,True,True,Tijuca,-22.9175,-43.22931,Shared room,5,2.0,1.0,8.0,48,1,365,356,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1.0
2373,8541063.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.91592,-43.1776,Shared room,1,1.0,1.0,1.0,120,10,1125,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
2385,15276956.0,unknown,0.0,0.0,False,1.0,True,False,Tijuca,-22.92291,-43.23199,Shared room,5,2.0,1.0,2.0,203,60,1125,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
2401,2386626.0,a few days or more,0.0,0.0,False,1.0,True,False,Santa Cruz,-22.92145,-43.6827,Shared room,6,4.0,1.0,12.0,773,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
2420,10846603.0,unknown,0.0,0.0,False,1.0,True,False,MaracanÃ£,-22.91802,-43.23288,Shared room,4,1.0,1.0,4.0,600,5,60,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
2518,5.4e+17,within an hour,1.0,1.0,False,0.0,True,False,Vila Isabel,-22.91536,-43.24013,Shared room,3,1.0,1.0,2.0,60,1,365,89,3,3,5.0,5.0,4.0,5.0,5.0,4.67,5.0,True,1,0.79
2536,13717872.0,within a day,0.86,0.78,False,6.0,True,True,Botafogo,-22.95534,-43.17274,Shared room,8,2.5,1.0,4.0,75,5,30,358,2,0,4.5,5.0,4.5,5.0,5.0,4.5,4.5,False,6,0.03
2543,40721389.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.91394,-43.18164,Shared room,2,1.0,1.0,2.0,54000,100,1125,180,1,0,0.0,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.03
2560,40605087.0,unknown,0.0,0.0,False,3.0,True,True,Santa Teresa,-22.91486,-43.18114,Shared room,12,2.0,1.0,12.0,68,4,30,359,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.03
2594,41898382.0,unknown,0.0,0.0,False,0.0,True,False,Coelho Neto,-22.82547,-43.35006,Shared room,1,1.5,1.0,1.0,56,5,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
2599,35477109.0,within an hour,1.0,0.98,False,7.0,True,True,Santa Teresa,-22.91571,-43.18233,Shared room,16,2.5,1.0,43.0,34,1,1125,353,11,7,4.91,4.91,4.64,4.73,4.91,5.0,4.91,True,6,0.3
2649,33064758.0,unknown,0.0,0.0,False,1.0,True,True,Santa Teresa,-22.91538,-43.17931,Shared room,5,1.5,1.0,1.0,155,3,226,364,1,0,5.0,4.0,2.0,5.0,5.0,4.0,3.0,False,1,0.03
2715,27954703.0,within an hour,0.9,0.13,False,7.0,True,False,Rio Comprido,-22.92114,-43.21359,Shared room,4,1.0,1.0,4.0,75,2,1125,175,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,7,0.0
2770,2180474.0,within a day,0.71,1.0,False,2.0,True,True,SÃ£o Francisco Xavier,-22.89876,-43.2418,Shared room,3,2.0,1.0,2.0,215,1,1125,365,4,0,4.5,4.75,4.75,4.75,4.75,3.5,4.0,True,1,0.04
2876,41140476.0,unknown,0.0,0.0,False,11.0,True,True,Catete,-22.92373,-43.18115,Shared room,2,1.0,1.0,3.0,190,1,1125,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,7,0.0
2880,14222900.0,within an hour,1.0,0.57,False,7.0,True,True,Copacabana,-22.96786,-43.18907,Shared room,16,2.0,1.0,16.0,93,2,1125,358,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,6,0.07
2907,5.59e+17,within an hour,1.0,0.97,True,0.0,True,True,Copacabana,-22.966368,-43.189896,Shared room,1,1.0,1.0,2.0,74,1,6,342,17,17,4.71,4.88,4.76,4.94,4.71,4.82,4.59,True,1,3.95
2920,45876095.0,within a day,0.7,0.57,False,1.0,True,True,GlÃ³ria,-22.92072,-43.1788,Shared room,16,1.5,1.0,6.0,57,1,31,256,9,8,4.78,4.67,4.67,5.0,5.0,5.0,4.78,False,1,0.62
2932,49075073.0,unknown,0.0,1.0,False,1.0,True,True,Santa Teresa,-22.91514,-43.18319,Shared room,1,1.0,1.0,1.0,100,1,16,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
3040,19311544.0,within an hour,1.0,1.0,False,2.0,True,True,Laranjeiras,-22.93243,-43.18156,Shared room,1,1.0,1.0,1.0,52,1,1125,348,18,7,4.94,4.94,4.83,5.0,5.0,5.0,4.89,True,2,0.3
3078,41743721.0,unknown,0.0,0.0,False,1.0,True,True,Botafogo,-22.95589,-43.18147,Shared room,4,2.0,1.0,2.0,150,15,365,83,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
3098,40934027.0,within an hour,1.0,1.0,False,1.0,True,True,MÃ©ier,-22.8952,-43.2798,Shared room,4,1.0,1.0,1.0,80,3,365,359,1,0,2.0,5.0,1.0,5.0,2.0,2.0,2.0,True,8,0.03
3099,41054895.0,within an hour,1.0,1.0,False,1.0,True,True,MÃ©ier,-22.89735,-43.27974,Shared room,4,1.0,1.0,4.0,72,3,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,8,0.0
3223,45549494.0,unknown,0.0,0.0,False,0.0,True,True,Tijuca,-22.92591,-43.23133,Shared room,5,1.0,1.0,5.0,516,3,5,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
3531,6.41e+17,within a day,1.0,0.0,False,0.0,True,True,Recreio dos Bandeirantes,-23.0253397,-43.5229922,Shared room,9,1.0,1.0,9.0,60,1,365,353,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,4,0.0
3537,15769100.0,unknown,0.0,0.0,False,1.0,True,False,Rio Comprido,-22.9165,-43.21152,Shared room,4,3.0,1.0,4.0,100,30,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
3558,19148644.0,within an hour,1.0,1.0,False,21.0,True,True,Botafogo,-22.9546,-43.18756,Shared room,1,4.0,1.0,6.0,60,1,365,172,66,4,4.64,4.67,4.39,4.82,4.85,4.85,4.79,True,12,1.1
3618,52881810.0,unknown,0.0,0.0,False,0.0,True,True,Laranjeiras,-22.9354,-43.17914,Shared room,2,1.0,1.0,2.0,300,5,365,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
3671,52589923.0,within an hour,1.0,0.99,False,6.0,True,False,Flamengo,-22.92813,-43.17516,Shared room,1,1.0,1.0,1.0,73,1,90,78,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,7,0.0
3673,42410302.0,within a few hours,1.0,0.9,False,5.0,True,True,Rio Comprido,-22.92629,-43.20731,Shared room,1,1.0,1.0,1.0,55,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,5,0.0
3695,44448139.0,within an hour,0.88,0.98,False,0.0,True,True,Leme,-22.95907,-43.16977,Shared room,6,2.0,1.0,6.0,74,1,365,225,2,2,5.0,3.5,5.0,4.0,5.0,3.5,4.5,True,7,0.31
3770,44034082.0,a few days or more,0.0,0.0,False,0.0,True,True,Botafogo,-22.95887,-43.18153,Shared room,16,4.0,1.0,1.0,60,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
3823,41984049.0,unknown,0.0,0.0,False,2.0,True,False,AndaraÃ­,-22.91979,-43.25078,Shared room,1,2.0,1.0,4.0,120,3,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
3896,42620149.0,unknown,0.0,0.5,False,0.0,True,False,Copacabana,-22.97029,-43.18585,Shared room,4,2.0,1.0,0.0,413,2,3,90,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
4020,38413606.0,within a day,0.5,0.5,False,3.0,True,True,Barra da Tijuca,-23.00869,-43.43126,Shared room,2,1.5,1.0,3.0,200,1,1125,359,1,0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,False,3,0.03
4022,39137681.0,within an hour,1.0,1.0,False,0.0,True,False,Vargem Pequena,-22.98467,-43.46372,Shared room,4,2.0,1.0,1.0,273,1,1125,178,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
4039,53645955.0,unknown,0.0,0.0,False,1.0,False,True,Copacabana,-22.96586,-43.18865,Shared room,2,2.0,1.0,2.0,500,3,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
4068,6.47e+17,within a few hours,1.0,0.63,False,0.0,True,True,Barra da Tijuca,-22.97648,-43.38966,Shared room,1,1.0,1.0,1.0,150,1,365,339,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
4101,6.39e+17,within a day,0.9,1.0,False,11.0,True,True,JacarepaguÃ¡,-22.96578,-43.40132,Shared room,1,1.0,1.0,2.0,96,1,365,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,11,0.0
4118,6.01e+17,within an hour,0.9,0.57,False,1.0,True,True,Copacabana,-22.97271,-43.18761,Shared room,1,1.0,1.0,1.0,220,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
4142,32593991.0,unknown,0.0,0.0,False,1.0,True,True,Gamboa,-22.89442,-43.19227,Shared room,4,2.0,1.0,2.0,350,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
4162,3479268.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.91744,-43.17754,Shared room,4,1.0,1.0,5.0,250,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
4167,3061183.0,unknown,0.0,0.0,False,2.0,True,True,Tijuca,-22.91584,-43.22116,Shared room,4,2.0,1.0,4.0,1033,5,30,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
4202,5.47e+17,within a few hours,1.0,1.0,False,0.0,True,True,Leme,-22.96015,-43.170364,Shared room,8,1.0,1.0,8.0,80,1,365,72,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,5,0.0
4245,31491741.0,unknown,0.0,1.0,False,2.0,True,True,Ipanema,-22.98171,-43.20756,Shared room,3,1.0,1.0,3.0,214,1,1125,0,4,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,False,2,0.1
4247,38956506.0,a few days or more,0.0,1.0,False,2.0,True,True,Copacabana,-22.96701,-43.1887,Shared room,4,1.5,1.0,6.0,120,3,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
4331,51320369.0,a few days or more,1.0,1.0,False,0.0,True,True,ItanhangÃ¡,-22.98855,-43.30146,Shared room,1,1.0,1.0,4.0,1212,1,365,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,6,0.0
4340,32103008.0,within a few hours,1.0,0.78,False,2.0,True,True,Vidigal,-22.9967,-43.24133,Shared room,1,1.0,1.0,1.0,56,1,15,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,10,0.0
4345,6475187.0,unknown,0.0,0.0,False,1.0,True,True,HumaitÃ¡,-22.95611,-43.20055,Shared room,2,1.5,1.0,2.0,309,4,15,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
4352,42071428.0,within a few hours,1.0,0.71,False,5.0,True,True,Vidigal,-22.99738,-43.23906,Shared room,1,1.0,1.0,2.0,80,2,1125,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,11,0.0
4354,32105265.0,within a few hours,1.0,0.78,False,2.0,True,True,Vidigal,-22.9964,-43.24095,Shared room,1,1.0,1.0,1.0,56,1,15,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,10,0.0
4377,5.63e+17,within an hour,1.0,0.98,False,7.0,True,True,Santa Teresa,-22.91427,-43.18115,Shared room,16,1.0,1.0,30.0,50,1,365,362,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,6,0.53
4480,5.48e+17,within a day,0.75,1.0,False,0.0,True,False,Vidigal,-22.98922,-43.23403,Shared room,3,1.5,1.0,3.0,110,1,4,365,1,1,4.0,3.0,5.0,4.0,4.0,2.0,3.0,True,1,0.52
4517,11096932.0,within a day,1.0,0.83,False,6.0,True,True,Santa Teresa,-22.92473,-43.19264,Shared room,6,2.0,1.0,1.0,90,2,1125,365,4,1,4.75,5.0,5.0,5.0,5.0,4.5,5.0,False,5,0.05
4548,33045316.0,within a few hours,0.8,0.8,False,0.0,True,True,Centro,-22.91183,-43.17673,Shared room,1,1.0,1.0,1.0,60,1,3,16,33,8,5.0,4.97,4.97,5.0,5.0,5.0,4.97,False,1,0.85
4557,22436229.0,within a day,0.6,0.8,False,2.0,True,False,Freguesia (JacarepaguÃ¡),-22.94867,-43.34921,Shared room,2,1.0,1.0,1.0,79,1,7,357,8,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.24
4606,3171416.0,a few days or more,0.0,0.0,False,1.0,True,False,Copacabana,-22.96428,-43.18262,Shared room,16,5.0,1.0,16.0,310,1,7,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
4661,54100742.0,within a day,0.57,1.0,False,5.0,True,False,Copacabana,-22.97932,-43.18918,Shared room,4,1.0,1.0,1.0,377,5,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,5,0.0
4667,5212678.0,within an hour,0.83,0.33,False,5.0,True,False,Leme,-22.96082,-43.17035,Shared room,6,2.0,1.0,6.0,55,1,1125,365,2,0,4.0,2.5,3.5,5.0,4.0,3.0,4.0,False,5,0.03
4717,54082911.0,unknown,0.0,1.0,False,1.0,True,False,Cosme Velho,-22.94521,-43.20679,Shared room,1,3.0,1.0,1.0,90,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,9,0.0
4719,54082799.0,unknown,0.0,1.0,False,1.0,True,False,Cosme Velho,-22.94455,-43.20517,Shared room,1,3.0,1.0,1.0,90,1,365,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,9,0.0
4781,14281747.0,unknown,0.0,0.0,False,1.0,True,False,Tijuca,-22.92616,-43.22884,Shared room,2,1.0,1.0,1.0,321,1,1125,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
