id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
1441434,within an hour,1,0.87,t,2,t,t,Cuauhtémoc,19.427969,-99.161293,Entire home/apt,2,1.5,1,1,"$1,636.00",5,60,170,206,1,4.9,4.94,4.96,4.84,4.89,4.96,4.9,f,2,1.91
1462549,within an hour,1,1,t,16,t,t,Miguel Hidalgo,19.42833,-99.17634,Entire home/apt,2,2,1,2,"$1,100.00",5,1125,30,75,9,4.96,4.95,4.92,4.99,4.99,4.95,4.99,f,11,0.7
419110,a few days or more,0,0,f,1,t,t,Cuauhtémoc,19.41017,-99.17886,Private room,2,1.5,1,2,$666.00,3,15,88,53,0,4.84,4.96,4.94,4.87,4.89,4.96,4.8,f,1,0.73
454077,N/A,N/A,N/A,f,1,t,f,Cuauhtémoc,19.42454,-99.13845,Private room,1,,1,1,$507.00,1,1125,365,2,0,1,1,1,1,3,1,1.5,f,1,0.02
454693,within a few hours,1,0.97,t,1,t,t,Cuauhtémoc,19.40836,-99.1733,Entire home/apt,2,1.5,1,1,"$1,514.00",3,1125,224,240,16,4.89,4.92,4.94,4.92,4.88,4.97,4.87,f,1,1.99
2447795,within an hour,1,0.26,f,1,t,t,Miguel Hidalgo,19.41245,-99.18961,Entire home/apt,1,1,1,1,"$1,623.00",2,12,364,36,2,4.8,4.8,4.8,4.97,4.97,4.73,4.73,f,1,0.36
456242,N/A,N/A,N/A,f,0,t,t,La Magdalena Contreras,19.33036,-99.21737,Private room,1,1.5,1,1,$811.00,3,90,293,2,0,5,5,5,5,5,5,5,t,2,0.02
1476127,within an hour,1,1,t,3,t,t,Benito Juárez,19.38021,-99.16878,Private room,2,1,1,1,$799.00,1,60,358,186,21,4.97,4.98,4.99,4.99,4.97,4.96,4.98,t,2,1.74
1483498,within an hour,1,0.93,f,4,t,t,Cuauhtémoc,19.4144,-99.17742,Entire home/apt,4,1.5,2,2,"$1,062.00",2,364,152,203,13,4.81,4.84,4.9,4.97,4.95,4.95,4.82,t,1,1.9
2484037,within an hour,0.93,0.84,f,3,t,t,Cuauhtémoc,19.41059,-99.17501,Entire home/apt,2,1,1,2,"$1,212.00",2,80,352,141,8,4.65,4.77,4.79,4.92,4.9,4.86,4.69,t,2,1.4
458808,within an hour,1,0.99,f,46,t,t,Cuauhtémoc,19.42675,-99.1613,Entire home/apt,2,1,1,2,$721.00,1,1125,356,61,28,4.39,4.62,4.69,4.77,4.7,4.89,4.34,f,46,0.75
2488193,within an hour,1,0.98,t,8,t,t,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,3,1,1,2,"$1,393.00",3,90,344,38,0,4.62,4.84,4.65,4.86,4.84,4.65,4.62,t,7,0.38
486913,within an hour,1,0.93,t,3,t,t,Cuauhtémoc,19.43898,-99.16142,Entire home/apt,2,1,1,2,$749.00,1,365,297,28,5,4.93,5,4.85,4.93,4.96,4.89,4.89,f,3,0.23
2506525,within a day,0.56,0.89,f,1,t,t,Coyoacán,19.31669,-99.16917,Private room,1,1,1,2,$208.00,1,1125,191,48,2,4.79,4.89,4.79,4.89,4.89,4.54,4.83,t,1,0.49
491412,within an hour,1,0.91,f,7,t,t,Miguel Hidalgo,19.38875,-99.24067,Private room,1,1,1,1,"$1,143.00",7,25,88,0,0,,,,,,,,f,1,
1483664,N/A,N/A,N/A,f,1,t,t,Iztapalapa,19.35796,-99.12219,Private room,2,1,1,1,$608.00,30,30,365,3,0,5,5,5,5,5,4.67,4.67,f,2,0.06
1555819,within an hour,1,0.99,t,6,t,t,Cuauhtémoc,19.41709,-99.16603,Entire home/apt,2,1,1,1,"$1,629.00",3,1125,138,288,34,4.86,4.88,4.89,4.97,4.97,4.9,4.84,f,3,2.69
2516668,a few days or more,0,N/A,f,0,t,f,Benito Juárez,19.39507,-99.15226,Private room,1,1,1,1,$350.00,30,150,365,0,0,,,,,,,,f,1,
499553,within a few hours,1,0.5,f,1,t,t,Cuauhtémoc,19.43621,-99.13874,Entire home/apt,7,3.5,4,6,"$3,776.00",3,30,248,23,0,4.91,4.91,4.95,5,4.82,4.86,4.86,f,5,0.19
499676,within a few hours,1,0.5,f,1,t,t,Cuauhtémoc,19.43651,-99.13905,Entire home/apt,6,2.5,3,5,"$6,058.00",3,21,275,2,0,5,5,5,5,5,5,5,f,5,0.02
1565220,within a few hours,1,0.8,f,8,t,t,Álvaro Obregón,19.34735,-99.19016,Hotel room,2,1,1,1,"$2,900.00",1,90,365,23,0,4.96,5,5,5,5,4.91,4.91,f,7,0.22
1627630,within an hour,1,0.99,t,6,t,t,Cuauhtémoc,19.41501,-99.16565,Entire home/apt,3,1,1,2,"$1,650.00",3,1125,119,274,38,4.92,4.91,4.9,4.98,4.98,4.94,4.88,f,3,2.58
2519535,within an hour,0.89,0.56,f,5,t,t,Coyoacán,19.35418,-99.16338,Private room,2,1,1,1,"$1,200.00",1,365,352,64,1,4.74,4.85,4.9,4.87,4.77,4.93,4.8,t,5,0.64
501037,within an hour,1,0.99,t,2,t,t,Cuauhtémoc,19.41578,-99.17425,Entire home/apt,4,1,2,2,"$1,200.00",5,95,97,84,25,4.83,4.94,4.88,4.93,4.94,4.98,4.89,t,2,0.7
517503,within an hour,1,1,f,3,t,t,Venustiano Carranza,19.43784,-99.07903,Private room,2,1,1,1,$550.00,1,1125,325,198,37,4.68,4.86,4.69,4.94,4.97,4.96,4.64,t,3,3.86
2521698,within an hour,1,0.99,f,3,t,t,Cuauhtémoc,19.41356,-99.17586,Private room,2,1,1,1,"$1,414.00",2,30,282,95,19,4.98,5,5,4.99,5,5,4.94,t,3,1.08
521867,N/A,N/A,N/A,f,1,t,f,Álvaro Obregón,19.38552,-99.22276,Private room,1,1,1,1,$507.00,2,7,87,0,0,,,,,,,,f,1,
525618,within a day,1,0.74,t,2,t,t,Cuauhtémoc,19.41588,-99.15981,Entire home/apt,5,2,2,2,"$2,308.00",360,365,264,26,0,4.96,4.96,5,5,4.96,5,4.91,f,1,0.22
527473,within an hour,1,0.99,t,8,t,t,Cuauhtémoc,19.41887,-99.17333,Entire home/apt,4,1,2,3,"$3,903.00",2,90,216,252,52,4.91,4.96,4.95,4.91,4.82,4.97,4.83,f,1,2.1
1635595,within an hour,1,0.95,f,0,t,t,Cuauhtémoc,19.43149,-99.165543,Entire home/apt,4,3,2,2,"$2,163.00",1,1125,99,7,7,5,5,5,5,5,4.86,5,t,1,1.15
1656382,N/A,N/A,N/A,f,1,t,f,Cuauhtémoc,19.41095,-99.18215,Private room,1,1,1,1,"$1,292.00",1,1125,365,0,0,,,,,,,,f,1,
2537481,within an hour,1,1,t,4,t,t,Cuauhtémoc,19.42018,-99.15945,Entire home/apt,2,1,1,1,"$2,807.00",2,1125,347,286,37,4.92,4.95,4.95,4.99,4.96,5,4.87,t,2,3.07
1662282,a few days or more,0,0.6,t,1,t,t,Cuauhtémoc,19.4154,-99.15701,Entire home/apt,4,2,2,3,"$1,212.00",10,1125,295,51,1,4.62,4.88,4.67,4.86,4.82,4.9,4.78,f,1,0.48
544105,within an hour,1,0.96,t,1,t,t,Miguel Hidalgo,19.4419,-99.20079,Private room,2,1,1,1,$900.00,2,1125,73,36,10,4.89,4.97,4.69,5,4.97,5,4.83,f,1,0.6
2537521,within an hour,1,0.6,t,2,t,t,Cuauhtémoc,19.4218,-99.16474,Entire home/apt,4,2,2,2,"$2,527.00",2,45,355,168,2,4.95,4.97,4.94,4.98,4.95,4.98,4.91,t,2,1.78
567176,within an hour,0.8,1,f,1,t,t,Cuauhtémoc,19.45595,-99.15944,Private room,1,1,1,1,$250.00,7,90,362,24,0,4.96,4.88,4.92,4.91,4.96,4.77,4.95,f,1,0.29
571166,within an hour,1,0.66,f,9,t,t,Cuauhtémoc,19.41346,-99.1775,Hotel room,3,1,1,1,"$2,625.00",1,365,32,1,0,4,5,5,5,3,5,4,t,11,0.02
579534,within an hour,1,1,f,5,t,t,Cuauhtémoc,19.41269,-99.15512,Private room,2,1,1,1,$550.00,5,1825,285,13,5,4.58,4.75,4.5,4.92,4.92,4.83,4.75,t,4,0.12
583039,within an hour,1,0.99,f,6,t,t,Cuauhtémoc,19.43374,-99.14616,Entire home/apt,4,2,2,2,"$1,341.00",2,60,210,62,9,4.73,4.69,4.76,4.76,4.66,4.81,4.73,t,10,0.53
607833,N/A,N/A,N/A,f,1,t,f,Gustavo A. Madero,19.48321,-99.11241,Private room,2,1,1,1,$406.00,3,365,87,6,0,4.83,5,4.83,4.83,4.83,4.5,4.67,f,1,0.06
609012,within a day,1,0,f,1,t,t,Cuauhtémoc,19.43221,-99.15708,Entire home/apt,2,1.5,1,2,"$1,514.00",4,365,326,24,0,4.67,4.82,4.68,4.73,4.59,4.59,4.59,f,1,0.2
609594,within a day,1,N/A,f,1,t,t,Xochimilco,19.26541,-99.11365,Entire home/apt,5,1,3,4,$608.00,21,365,325,12,0,4.67,4.67,4.17,4.83,4.67,4.42,4.42,f,1,0.14
610914,within a few hours,1,0.5,f,1,t,t,Cuauhtémoc,19.43427,-99.13832,Entire home/apt,4,1.5,2,3,"$4,644.00",3,30,275,1,0,5,5,5,5,5,5,5,f,5,0.01
611337,within a few hours,1,0.5,f,1,t,t,Cuauhtémoc,19.43423,-99.13718,Entire home/apt,4,2.5,2,4,"$5,654.00",3,30,264,4,0,5,5,5,5,5,5,5,f,5,0.05
1676923,N/A,N/A,N/A,f,3,t,t,Cuauhtémoc,19.41919,-99.15894,Entire home/apt,3,1,1,1,"$1,918.00",2,1125,263,264,53,4.89,4.89,4.94,4.87,4.93,4.98,4.81,t,1,2.55
1689161,within an hour,1,1,t,1,t,f,Cuauhtémoc,19.41147,-99.17284,Entire home/apt,3,1,1,1,"$1,053.00",2,1125,199,116,14,4.78,4.85,4.81,4.88,4.89,4.95,4.72,f,1,1.11
1727725,within a few hours,1,0.8,f,8,t,t,Álvaro Obregón,19.34923,-99.19307,Private room,2,1,1,1,"$2,200.00",1,90,365,31,0,4.97,4.93,4.97,5,4.97,4.97,4.87,f,7,0.3
1736063,within a few hours,1,0.8,f,8,t,t,Álvaro Obregón,19.34723,-99.19396,Hotel room,2,1,1,1,"$1,800.00",1,90,365,35,1,4.82,4.76,4.94,4.88,4.89,4.94,4.85,f,7,0.35
1768385,within an hour,1,1,f,5,t,t,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,6,2,2,4,"$1,018.00",2,1125,112,291,71,4.61,4.67,4.71,4.71,4.7,4.91,4.63,f,5,2.83
1797749,within an hour,1,1,t,5,t,t,Cuauhtémoc,19.41143,-99.16533,Entire home/apt,6,1,3,3,"$1,559.00",2,1125,339,94,25,4.66,4.73,4.78,4.88,4.94,4.79,4.7,f,1,0.91
613181,within a few hours,1,1,f,2,t,t,Cuauhtémoc,19.43826,-99.1366,Entire home/apt,4,1,2,2,"$1,362.00",3,365,358,179,9,4.73,4.78,4.61,4.91,4.94,4.73,4.71,t,1,1.49
2540221,within a few hours,1,0.86,f,3,t,t,Coyoacán,19.34347,-99.16108,Entire home/apt,3,1,2,2,"$1,176.00",3,1125,358,29,2,4.59,4.75,4.79,4.96,4.66,4.86,4.59,f,1,0.32
617137,N/A,N/A,N/A,f,1,t,f,Cuauhtémoc,19.44614,-99.15868,Shared room,2,1.5,1,1,"$2,028.00",1,1125,365,0,0,,,,,,,,f,1,
1798108,within a few hours,1,0.33,f,2,t,t,Cuauhtémoc,19.41638,-99.16868,Entire home/apt,2,1,2,2,"$1,171.00",180,365,365,8,0,4.88,4.5,4.83,4.83,4.67,5,5,f,1,0.08
2546210,within a day,0.57,0,f,1,t,t,Benito Juárez,19.39561,-99.15013,Private room,1,1.5,1,1,$250.00,5,1125,356,3,0,4.67,4.33,5,4.67,4.67,5,4.33,f,1,0.03
628081,within an hour,1,0.95,t,2,t,t,Cuauhtémoc,19.41936,-99.17281,Entire home/apt,3,1,1,1,"$2,123.00",3,1125,301,259,20,4.85,4.89,4.84,4.98,4.97,4.94,4.77,t,2,2.23
2547576,within an hour,1,0.76,f,4,t,t,Coyoacán,19.34706,-99.16568,Entire home/apt,2,1,1,1,$650.00,3,1125,306,55,15,4.76,4.85,4.78,4.91,4.89,4.93,4.67,f,2,0.55
642797,within a few hours,1,0.67,t,10,t,t,Miguel Hidalgo,19.41499,-99.18215,Entire home/apt,8,2.5,3,3,"$6,038.00",5,1125,266,93,3,4.9,4.89,4.84,4.98,4.93,4.82,4.71,f,3,0.81
1826212,N/A,N/A,0.67,f,1,t,t,Benito Juárez,19.38089,-99.17245,Entire home/apt,4,2,2,3,"$1,000.00",5,1125,319,91,2,4.81,4.91,4.9,4.93,4.98,4.88,4.84,f,1,0.88
1850394,within an hour,1,1,f,4,t,t,Cuauhtémoc,19.43122,-99.15562,Entire home/apt,6,2,2,4,"$1,760.00",1,90,221,263,14,4.8,4.84,4.77,4.87,4.93,4.77,4.82,f,2,2.54
1869809,N/A,N/A,1,f,0,t,t,Benito Juárez,19.36823,-99.18607,Entire home/apt,3,1,1,2,$700.00,10,1125,127,3,2,5,5,5,5,5,5,5,f,1,0.24
1877286,within an hour,0.98,0.94,f,49,t,t,Cuauhtémoc,19.42804,-99.16463,Entire home/apt,4,1,1,2,"$3,923.00",1,1125,85,104,11,4.68,4.79,4.91,4.94,4.94,4.87,4.68,t,44,1.02
654040,N/A,N/A,0.5,f,2,t,t,Miguel Hidalgo,19.44232,-99.18332,Private room,1,1,1,1,$588.00,3,1124,365,1,0,0,,,,,,,f,2,0.01
2601933,within a day,0.9,0.65,f,5,t,t,Cuauhtémoc,19.41728,-99.16635,Entire home/apt,2,1,1,1,"$2,500.00",3,1125,365,5,2,4.8,5,5,5,5,5,4.8,f,4,0.06
2608105,within a day,0.6,0.11,f,1,t,t,Miguel Hidalgo,19.40953,-99.18697,Private room,5,1,3,2,$639.00,2,30,54,16,0,4.71,4.86,4.71,4.93,4.86,4.79,4.79,f,1,0.19
654106,N/A,N/A,0.5,f,2,t,t,Miguel Hidalgo,19.44216,-99.18382,Private room,1,1,1,1,$588.00,5,180,365,1,0,5,5,5,5,4,5,3,f,2,0.01
1919273,within a few hours,1,0.44,t,2,t,t,Cuauhtémoc,19.42048,-99.16697,Private room,2,1,1,1,$450.00,2,180,259,80,4,4.74,4.89,4.92,4.91,4.91,4.92,4.77,f,2,0.8
2643099,within an hour,1,1,f,2,t,t,Coyoacán,19.33753,-99.15454,Private room,2,1,1,1,$507.00,2,1125,364,38,1,4.89,4.78,4.78,4.97,4.97,4.73,4.81,f,2,0.39
691019,within an hour,1,0.92,f,3,t,t,Cuauhtémoc,19.43048,-99.14461,Entire home/apt,6,2,2,2,"$1,292.00",21,660,213,260,8,4.75,4.77,4.7,4.81,4.91,4.92,4.75,t,3,2.2
696031,within an hour,1,0.92,f,3,t,t,Miguel Hidalgo,19.44226,-99.18406,Entire home/apt,4,1,2,2,"$1,217.00",30,660,364,145,0,4.57,4.5,4.53,4.85,4.86,4.73,4.61,f,3,1.26
2691955,within a day,1,0.43,f,2,t,t,Cuauhtémoc,19.40759,-99.17253,Private room,2,1,1,1,$920.00,14,1125,347,77,0,4.95,4.95,4.97,4.83,4.85,4.99,4.91,f,3,0.77
696037,within an hour,1,0.92,f,3,t,t,Miguel Hidalgo,19.4418,-99.18402,Entire home/apt,6,2,3,3,"$1,420.00",24,360,301,37,2,4.54,4.81,4.69,4.92,4.92,4.56,4.69,f,3,0.32
1919310,within a few hours,1,0.44,t,2,t,t,Cuauhtémoc,19.42242,-99.16823,Private room,2,1,1,1,$350.00,2,1125,182,142,2,4.64,4.75,4.75,4.81,4.76,4.86,4.72,f,2,1.37
2702917,N/A,N/A,N/A,f,1,t,f,Miguel Hidalgo,19.41633,-99.18026,Private room,1,1,1,2,$540.00,5,1125,172,10,0,5,4.7,4.8,5,5,4.6,4.9,f,1,0.1
1919438,within an hour,0.9,1,f,1,t,t,Cuauhtémoc,19.42048,-99.15678,Entire home/apt,4,1,1,2,"$2,106.00",2,1125,351,219,25,4.61,4.9,4.76,4.75,4.72,4.91,4.71,t,1,2.1
2715327,within an hour,1,1,t,7,t,t,Cuauhtémoc,19.43341,-99.15124,Entire home/apt,3,1,2,2,$683.00,3,1125,353,32,5,4.71,4.39,4.68,4.87,4.94,4.58,4.71,t,5,0.32
1920070,N/A,N/A,N/A,f,1,t,f,Tlalpan,19.24444,-99.17044,Private room,1,2,1,2,$417.00,1,1125,365,3,0,5,5,5,5,5,5,5,f,1,0.05
1925256,within a few hours,1,0.8,f,8,t,t,Álvaro Obregón,19.34943,-99.19427,Private room,2,1,1,1,"$1,800.00",1,90,365,36,0,4.94,4.86,4.89,4.86,4.92,4.91,4.86,f,7,0.36
2729425,within an hour,1,0.93,f,6,t,t,Benito Juárez,19.39551,-99.17676,Private room,1,1.5,1,1,$220.00,15,120,0,2,1,4.5,5,4.5,5,5,5,5,f,8,0.03
1945351,within an hour,1,1,f,3,t,t,Tlalpan,19.28356,-99.21837,Private room,2,1,1,1,$608.00,3,1125,365,2,0,5,5,5,5,5,5,5,t,3,0.04
1988412,within an hour,1,0.5,f,1,t,t,Benito Juárez,19.38672,-99.15554,Entire home/apt,2,2,2,2,$710.00,5,365,337,23,0,4.82,4.87,4.74,4.96,5,4.7,4.96,f,1,0.22
2729571,N/A,N/A,1,f,1,t,t,Cuauhtémoc,19.44551,-99.15605,Entire home/apt,2,2,2,2,$990.00,3,30,178,66,0,4.77,4.85,4.73,4.94,4.91,4.76,4.83,t,1,0.71
1999474,within a few hours,1,0.5,f,1,t,t,Cuauhtémoc,19.42064,-99.16134,Entire home/apt,4,2,2,2,"$2,019.00",4,45,235,56,1,4.76,4.8,4.85,5,4.98,4.96,4.85,f,1,0.54
712611,N/A,N/A,0.33,f,0,t,t,Cuauhtémoc,19.41046,-99.16409,Entire home/apt,2,1,1,1,$909.00,3,31,13,170,0,4.39,4.37,4.34,4.83,4.74,4.85,4.46,f,1,1.48
728372,within a few hours,0.98,0.59,f,0,t,t,Cuauhtémoc,19.44222,-99.14461,Entire home/apt,16,5.5,10,16,"$2,827.00",1,90,250,115,10,4.72,4.72,4.68,4.87,4.87,4.33,4.73,f,6,0.98
729898,within an hour,1,0.96,t,3,t,t,Cuauhtémoc,19.41226,-99.16594,Entire home/apt,3,1,1,2,"$1,393.00",1,30,114,338,45,4.84,4.91,4.86,4.98,4.98,4.96,4.81,f,2,2.92
2730883,within an hour,1,0.93,f,6,t,t,Benito Juárez,19.39567,-99.17694,Private room,1,1.5,1,1,$246.00,28,365,144,14,0,4.71,4.86,4.93,5,5,5,4.71,f,8,0.2
2745912,within a few hours,1,1,t,2,t,t,Benito Juárez,19.37496,-99.17334,Private room,1,1,1,1,$325.00,2,1125,142,44,14,4.91,4.93,4.91,5,4.93,4.98,4.93,f,1,0.65
737328,within an hour,1,0.84,t,18,t,t,Cuauhtémoc,19.43059,-99.17073,Hotel room,2,1,1,1,"$1,111.00",2,730,362,23,1,4.83,4.87,4.83,5,5,4.83,4.78,t,10,0.2
741557,within an hour,1,0.84,t,18,t,t,Cuauhtémoc,19.43059,-99.17073,Entire home/apt,2,1,1,1,"$1,111.00",2,730,363,6,0,4.33,4.17,4.33,4.33,4.33,4.33,4.33,f,10,0.05
757338,within a few hours,1,0.33,f,5,t,t,Coyoacán,19.3454,-99.16951,Hotel room,10,3,5,,"$3,225.00",3,8,358,32,0,4.88,4.77,4.84,4.97,5,4.97,4.84,f,2,0.28
760912,N/A,N/A,0,f,0,t,t,Cuauhtémoc,19.40891,-99.16083,Private room,2,1.5,1,1,$808.00,1,14,364,5,0,4.75,4.6,4.2,5,4.6,4.8,4.6,f,1,0.04
773150,within a few hours,1,0.5,f,4,t,t,Coyoacán,19.34419,-99.16083,Entire home/apt,3,1,2,2,$913.00,3,1125,323,12,0,4.91,5,4.91,5,5,5,4.82,f,3,0.11
783080,N/A,N/A,N/A,f,0,t,t,La Magdalena Contreras,19.33009,-99.21418,Private room,1,1.5,1,1,$608.00,1,90,365,1,0,5,5,5,5,5,5,5,t,2,0.01
783480,within a few hours,1,1,f,2,t,f,Cuajimalpa de Morelos,19.35379,-99.28459,Private room,4,2.5,2,4,$500.00,2,365,362,27,0,4.96,4.93,4.93,4.93,4.93,4.7,4.85,t,2,0.27
2007564,within a day,1,1,f,1,t,t,Miguel Hidalgo,19.40137,-99.17173,Entire home/apt,4,1,,2,$707.00,3,600,208,88,0,4.88,4.87,4.84,4.85,4.83,4.85,4.85,t,1,0.85
2030859,within an hour,1,0.98,f,5,t,t,Miguel Hidalgo,19.40692,-99.18831,Private room,6,2,2,5,$927.00,2,365,99,50,0,4.86,4.88,4.94,4.94,5,4.76,4.94,f,6,0.49
2784853,within an hour,0.98,0.94,f,49,t,t,Venustiano Carranza,19.41833,-99.11802,Entire home/apt,2,1,1,1,"$1,318.00",3,1000,80,115,7,4.75,4.77,4.86,4.9,4.95,4.6,4.83,f,44,1.29
2789086,N/A,N/A,N/A,f,1,t,f,Cuauhtémoc,19.42793,-99.15546,Private room,1,1,1,,$650.00,3,7,365,0,0,,,,,,,,f,1,
796477,within a day,0.75,0.69,f,1,t,t,Cuauhtémoc,19.41824,-99.1756,Private room,2,1,1,1,$606.00,3,120,295,144,4,4.73,4.7,4.7,4.84,4.91,4.96,4.71,f,1,1.58
2794006,within an hour,1,0.82,t,2,t,t,Benito Juárez,19.37892,-99.1889,Entire home/apt,2,1,1,1,$700.00,3,1125,136,30,6,4.93,4.87,4.9,4.97,5,4.77,4.9,f,1,0.55
822005,within an hour,1,1,t,1,t,t,Miguel Hidalgo,19.40243,-99.17828,Entire home/apt,6,1,1,1,"$1,457.00",4,360,314,50,2,4.44,4.67,4.55,4.94,4.71,4.45,4.35,f,1,0.46
824016,within a day,0.67,0,f,6,t,t,Cuauhtémoc,19.40915,-99.17321,Entire home/apt,2,1,1,1,$900.00,30,360,294,46,0,4.56,4.6,4.51,4.8,4.89,4.95,4.56,f,6,0.43
3240086,within an hour,1,1,t,7,t,t,Cuauhtémoc,19.43386,-99.14648,Shared room,5,1,1,5,$333.00,3,1125,171,54,9,4.75,4.91,4.79,4.91,4.94,4.68,4.85,f,5,0.66
2033931,within an hour,1,1,t,16,t,t,Miguel Hidalgo,19.42887,-99.17651,Entire home/apt,2,1,1,1,$810.00,5,1125,44,18,14,4.89,4.88,4.94,5,5,4.89,4.89,f,11,0.24
3242026,within an hour,1,0.92,t,3,t,t,Miguel Hidalgo,19.45688,-99.21323,Entire home/apt,6,1,3,4,$798.00,7,120,49,67,4,4.73,4.81,4.73,4.83,4.89,4.57,4.78,t,2,0.96
2831712,within a day,0.9,0.65,f,5,t,t,Cuauhtémoc,19.41856,-99.16593,Entire home/apt,2,1,,1,"$2,250.00",3,1125,365,9,3,4.44,4.33,5,5,4.78,5,4.56,f,4,0.09
2836677,within a few hours,1,0.5,f,5,t,t,Miguel Hidalgo,19.44181,-99.18803,Entire home/apt,1,1,1,1,"$1,420.00",3,1125,363,18,0,4.67,4.78,4.67,4.72,4.72,4.83,4.61,f,1,0.18
3293072,within an hour,1,0.92,t,4,t,t,Cuauhtémoc,19.43488,-99.15107,Entire home/apt,2,1.5,1,1,"$2,019.00",3,180,327,112,6,4.98,4.97,4.95,4.97,4.97,4.96,4.95,t,4,1.23
2848002,within an hour,0.89,0.56,f,5,t,t,Coyoacán,19.35445,-99.16251,Private room,2,1,1,1,"$1,300.00",1,365,171,24,0,5,5,5,5,5,5,5,f,5,0.25
2848113,within an hour,0.89,0.56,f,5,t,t,Coyoacán,19.35472,-99.16258,Private room,2,1,1,1,"$1,300.00",1,365,313,53,0,4.88,4.96,5,4.96,4.9,4.98,4.86,f,5,0.54
3293497,within a few hours,0.9,0.62,f,1,t,t,Cuauhtémoc,19.4061,-99.16957,Entire home/apt,2,1,1,1,$848.00,3,360,175,74,0,4.9,4.97,4.96,4.91,4.97,4.87,4.93,f,1,0.85
3293655,within an hour,1,0.98,t,8,t,t,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,7,2,2,4,"$2,827.00",3,90,348,37,9,4.92,4.83,4.89,4.89,5,4.84,4.84,t,7,0.39
3332515,within an hour,1,1,f,2,t,t,Cuauhtémoc,19.41023,-99.17655,Entire home/apt,4,1,2,1,$734.00,1,1125,175,170,6,4.48,4.58,4.35,4.72,4.73,4.92,4.58,t,1,1.74
2863598,within an hour,1,1,f,1,t,t,Benito Juárez,19.39213,-99.17207,Private room,1,3,1,1,$344.00,2,1125,274,10,10,5,5,4.8,5,5,5,5,f,1,5.08
3386326,within an hour,1,1,f,1,t,t,Benito Juárez,19.39294,-99.17416,Entire home/apt,4,2.5,2,2,"$1,199.00",2,1125,246,37,6,4.86,4.92,4.92,4.97,5,5,4.94,f,1,0.62
2865649,N/A,N/A,N/A,f,2,t,t,Miguel Hidalgo,19.43229,-99.19026,Private room,2,1,1,1,"$1,615.00",1,1125,365,0,0,,,,,,,,f,1,
3424613,within a few hours,1,0.8,f,1,t,t,Miguel Hidalgo,19.4504,-99.18019,Entire home/apt,3,1,2,3,$747.00,2,365,257,46,1,4.8,4.95,5,4.95,4.91,4.64,4.82,f,1,0.54
2867671,N/A,N/A,1,f,1,t,f,Benito Juárez,19.37748,-99.18156,Private room,2,1,1,1,"$1,318.00",2,30,363,5,1,4.75,5,5,5,5,4.5,4.75,t,1,0.05
3458354,within an hour,1,N/A,f,1,t,t,Cuajimalpa de Morelos,19.36905,-99.29672,Entire home/apt,4,3,2,2,"$1,190.00",2,90,297,8,0,4.86,4.86,4.86,5,5,4,4.67,f,2,0.08
3467163,within a few hours,1,0.94,f,5,t,t,Coyoacán,19.33739,-99.12417,Entire home/apt,2,2,1,2,$939.00,7,1125,347,1,0,4,4,5,5,4,4,5,f,6,0.01
2894095,within an hour,1,0.97,f,3,t,t,Cuajimalpa de Morelos,19.36045,-99.27996,Entire home/apt,6,2,2,5,$305.00,3,1125,51,93,3,4.85,4.84,4.83,4.94,5,4.94,4.77,t,3,0.98
2908957,within an hour,1,0.99,f,46,t,t,Cuauhtémoc,19.42536,-99.16043,Entire home/apt,2,1,1,1,$727.00,1,1125,355,36,2,4.44,4.6,4.69,4.77,4.5,4.67,4.5,f,46,0.37
2918765,within an hour,1,0.65,f,1,t,f,Miguel Hidalgo,19.42297,-99.20626,Private room,2,1,1,1,$910.00,10,1125,355,13,2,4.77,4.85,4.92,5,5,5,4.85,f,1,0.38
3468307,N/A,N/A,0,f,1,t,f,Cuauhtémoc,19.417,-99.15975,Private room,1,1,1,1,$565.00,1,1125,364,3,0,4.5,4,5,5,5,5,5,f,1,0.03
3479520,within a few hours,1,0.52,f,5,t,t,Coyoacán,19.35284,-99.1635,Entire home/apt,1,1,1,1,$590.00,4,1125,197,10,1,4.9,4.9,5,5,4.8,5,4.8,f,5,0.1
3490114,N/A,N/A,N/A,f,1,t,f,Cuauhtémoc,19.40924,-99.16619,Private room,2,1,1,1,"$4,039.00",1,1125,365,0,0,,,,,,,,f,1,
3506037,within a day,0.67,0,f,2,t,f,Coyoacán,19.29966,-99.15624,Private room,1,2,6,1,$533.00,1,1125,365,0,0,,,,,,,,f,3,
3561395,within a day,1,0.81,f,3,t,t,Cuauhtémoc,19.40623,-99.17141,Entire home/apt,4,1,2,2,"$1,212.00",21,365,158,16,6,4.75,5,4.88,4.88,4.94,5,4.81,f,2,0.17
