,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
14194,44588666.0,within an hour,1.0,1.0,True,0.0,True,True,JacarepaguÃ¡,-22.97299,-43.41221,Entire home/apt,2,1.0,1.0,1.0,130,6,88,0,14,6,4.93,5.0,4.86,5.0,4.86,4.79,4.64,True,14,0.65
14196,46845546.0,unknown,0.0,0.0,False,0.0,True,False,JacarepaguÃ¡,-22.96763,-43.38865,Entire home/apt,4,2.0,2.0,2.0,480,5,60,0,1,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.06
14197,40327486.0,unknown,0.0,0.0,False,0.0,True,True,Ipanema,-22.98345,-43.19737,Entire home/apt,3,1.5,1.0,1.0,850,3,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.03
14198,2347667.0,unknown,0.0,0.0,False,2.0,True,False,Vila Isabel,-22.91886,-43.23741,Entire home/apt,4,1.0,1.0,3.0,400,10,1125,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
14200,11656834.0,unknown,0.0,0.0,False,1.0,True,False,Tijuca,-22.93048,-43.23605,Entire home/apt,4,2.0,2.0,2.0,594,2,30,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14201,46807792.0,within a day,1.0,1.0,False,1.0,True,False,Laranjeiras,-22.93221,-43.1852,Entire home/apt,5,2.0,2.0,3.0,1504,60,90,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.06
14203,46852426.0,within a few hours,0.88,0.71,False,3.0,True,True,Barra da Tijuca,-23.01028,-43.32242,Entire home/apt,5,1.0,1.0,3.0,850,2,365,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.06
14205,45332582.0,within an hour,1.0,0.94,False,0.0,True,False,Copacabana,-22.96483,-43.17528,Entire home/apt,4,1.0,1.0,2.0,144,1,20,0,11,7,4.27,4.64,4.73,4.45,4.45,5.0,4.82,True,1,0.65
14206,48979202.0,within an hour,0.97,0.96,False,13.0,True,True,Copacabana,-22.97875,-43.19222,Entire home/apt,4,1.0,1.0,1.0,155,3,85,13,19,17,4.47,4.63,4.32,4.42,4.53,4.79,4.63,False,8,1.52
14208,40623375.0,unknown,0.0,0.0,False,1.0,True,True,Centro,-22.91219,-43.17932,Entire home/apt,4,1.0,1.0,1.0,110,2,15,0,2,0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,False,1,0.07
14209,50697881.0,within an hour,1.0,1.0,False,63.0,True,True,Copacabana,-22.97264,-43.18703,Entire home/apt,4,1.0,1.0,3.0,288,1,365,0,12,12,4.67,4.67,4.92,4.67,5.0,5.0,4.92,True,67,1.04
14211,51326253.0,within a few hours,0.97,0.65,True,241.0,True,True,Ipanema,-22.98744,-43.19822,Entire home/apt,8,3.5,4.0,4.0,7047,1,365,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,46,0.0
14212,50157195.0,a few days or more,0.25,0.3,False,1.0,True,False,Santa Teresa,-22.9324,-43.19817,Entire home/apt,4,1.0,2.0,2.0,150,2,30,173,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.18
14214,51918179.0,within a day,1.0,0.5,False,0.0,True,True,Lagoa,-22.96158,-43.20431,Entire home/apt,2,1.0,1.0,2.0,300,3,90,0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.11
14215,51787448.0,unknown,0.0,0.0,False,0.0,False,True,Copacabana,-22.971033,-43.190289,Entire home/apt,6,3.0,3.0,3.0,450,5,30,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14216,51961796.0,unknown,0.0,0.0,False,0.0,True,False,JacarepaguÃ¡,-22.96931,-43.39431,Entire home/apt,7,4.0,3.0,4.0,2800,7,20,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14217,5.56e+17,within an hour,1.0,0.98,True,3.0,True,True,Santa Teresa,-22.91664,-43.18761,Entire home/apt,3,1.0,1.0,2.0,25000,1,365,0,7,7,5.0,4.86,4.86,5.0,5.0,4.57,4.86,True,12,1.78
14218,52637113.0,within an hour,1.0,0.97,True,48.0,True,True,Leblon,-22.98456,-43.21803,Entire home/apt,3,1.0,1.0,1.0,627,3,60,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,36,0.0
14219,45431703.0,within an hour,1.0,0.93,False,4.0,True,True,Tijuca,-22.93151,-43.24799,Entire home/apt,5,1.0,2.0,2.0,142,3,30,0,11,6,4.91,5.0,5.0,5.0,5.0,4.91,4.91,False,2,0.53
14220,50498880.0,within an hour,1.0,0.99,False,22.0,True,True,Copacabana,-22.97899,-43.18897,Entire home/apt,3,1.0,1.0,2.0,275,1,365,1,37,37,4.62,4.89,4.68,4.76,4.62,4.95,4.65,True,20,3.09
14223,52667907.0,within a few hours,0.9,1.0,False,1.0,True,True,Barra da Tijuca,-22.99536,-43.32161,Entire home/apt,1,3.5,2.0,1.0,59,30,120,5,1,1,5.0,5.0,3.0,5.0,5.0,5.0,5.0,True,1,0.18
14224,52669485.0,within a few hours,1.0,1.0,False,2.0,True,True,Barra da Tijuca,-23.01105,-43.32907,Entire home/apt,8,4.0,4.0,4.0,312,3,30,1,4,4,5.0,4.75,5.0,4.75,5.0,5.0,4.75,False,2,0.55
14225,52674758.0,within an hour,1.0,0.94,True,1.0,True,True,Recreio dos Bandeirantes,-23.02589,-43.47901,Entire home/apt,4,1.0,2.0,2.0,280,2,365,0,1,1,5.0,5.0,3.0,5.0,5.0,5.0,5.0,False,3,0.14
14226,37056084.0,a few days or more,0.25,0.2,False,1.0,True,False,GardÃªnia Azul,-22.95664,-43.35423,Entire home/apt,4,1.0,2.0,3.0,500,1,1125,355,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.06
14228,52842855.0,within an hour,1.0,1.0,False,0.0,True,True,Barra da Tijuca,-23.0019,-43.39252,Entire home/apt,4,2.0,2.0,3.0,360,2,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,3,0.0
14230,5.67e+17,within an hour,1.0,1.0,False,7.0,True,True,Santa Teresa,-22.91182,-43.19369,Entire home/apt,4,1.0,1.0,3.0,100,3,15,0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,7,0.51
14231,52878204.0,within a day,0.6,0.78,False,5.0,True,True,Copacabana,-22.97595,-43.18947,Entire home/apt,8,1.0,2.0,2.0,723,3,365,0,8,8,4.75,4.88,4.38,4.88,5.0,5.0,4.75,False,2,1.37
14232,43274956.0,within a few hours,1.0,0.93,False,1.0,True,False,JacarepaguÃ¡,-22.9681,-43.38348,Entire home/apt,6,3.0,3.0,2.0,227,3,27,71,5,5,4.6,4.8,4.4,5.0,5.0,5.0,4.6,False,1,0.63
14234,52324147.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.984167,-43.191525,Entire home/apt,2,1.0,1.0,1.0,700,4,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14236,5.64e+17,within an hour,1.0,0.0,False,0.0,True,False,Barra da Tijuca,-23.00529,-43.32844,Entire home/apt,2,1.0,1.0,1.0,657,7,20,1,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14238,6.13e+17,within an hour,1.0,1.0,False,4.0,True,True,Ipanema,-22.98254,-43.20306,Entire home/apt,4,1.0,1.0,1.0,1000,3,365,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,5,0.0
14239,53109245.0,unknown,0.0,1.0,False,0.0,True,True,Copacabana,-22.98324,-43.19191,Entire home/apt,4,1.0,1.0,2.0,520,7,15,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14240,53859460.0,within a day,1.0,0.71,False,0.0,True,True,Copacabana,-22.97946,-43.19272,Entire home/apt,6,1.5,2.0,5.0,330,1,365,212,7,7,4.14,4.29,4.71,4.57,4.57,4.71,4.0,True,1,1.35
14241,53365824.0,unknown,0.0,1.0,False,0.0,True,True,Barra da Tijuca,-23.00602,-43.42996,Entire home/apt,4,1.0,2.0,1.0,200,1,365,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14242,909010.0,within an hour,1.0,0.99,False,13.0,True,True,Copacabana,-22.97579,-43.1912,Entire home/apt,10,2.0,2.0,6.0,409,1,1125,295,188,49,4.52,4.52,4.23,4.74,4.79,4.9,4.49,True,11,1.66
14243,45065922.0,unknown,0.0,0.0,False,0.0,True,True,GlÃ³ria,-22.92478,-43.17464,Entire home/apt,8,2.0,2.0,3.0,1350,1,1125,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.05
14245,5.78e+17,within an hour,1.0,0.96,False,0.0,True,True,Copacabana,-22.98512,-43.19015,Entire home/apt,5,1.5,1.0,3.0,303,1,365,0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,15,0.49
14246,53394563.0,unknown,0.0,1.0,False,0.0,True,True,Copacabana,-22.96843,-43.18103,Entire home/apt,5,1.0,1.0,3.0,690,5,365,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14247,53327870.0,within a few hours,1.0,1.0,False,0.0,True,True,Copacabana,-22.96819,-43.18416,Entire home/apt,2,1.0,1.0,1.0,410,2,30,0,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.53
14249,51981405.0,a few days or more,0.2,0.35,False,1.0,True,False,Copacabana,-22.97558,-43.19232,Entire home/apt,6,3.0,3.0,3.0,700,2,1125,357,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.12
14250,53398938.0,within an hour,1.0,0.75,False,1.0,True,True,Santa Teresa,-22.91505,-43.18058,Entire home/apt,2,1.0,1.0,1.0,159,2,32,0,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.71
14251,5.95e+17,within an hour,0.78,0.99,False,2.0,True,True,Vidigal,-22.99088,-43.23286,Entire home/apt,3,1.0,1.0,2.0,120,1,365,0,2,2,5.0,5.0,5.0,5.0,5.0,4.0,5.0,True,4,0.82
14252,6.17e+17,within a day,0.5,0.71,False,1.0,True,True,Copacabana,-22.97346151,-43.18894829,Entire home/apt,2,1.0,1.0,1.0,200,2,10,354,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14253,53477715.0,within an hour,1.0,0.91,False,0.0,True,True,Guaratiba,-23.06337,-43.56621,Entire home/apt,2,1.0,1.0,1.0,150,3,7,0,11,11,4.91,5.0,4.91,5.0,4.82,4.82,4.82,False,1,2.01
14254,5.84e+17,within an hour,1.0,1.0,False,1.0,True,True,Barra da Tijuca,-23.0079,-43.32927,Entire home/apt,6,2.0,3.0,3.0,699,1,365,0,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.91
14255,53618747.0,within an hour,1.0,1.0,False,0.0,True,True,Recreio dos Bandeirantes,-23.0224,-43.47737,Entire home/apt,7,2.0,3.0,5.0,199,3,365,22,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,0.53
14256,53639246.0,a few days or more,0.38,0.46,False,0.0,True,False,Ipanema,-22.98434,-43.20158,Entire home/apt,6,2.0,2.0,2.0,1800,5,12,0,2,2,5.0,5.0,5.0,5.0,5.0,5.0,3.0,False,4,0.35
14257,5.95e+17,within an hour,1.0,1.0,False,4.0,True,True,ItanhangÃ¡,-23.0007,-43.31045,Entire home/apt,3,1.0,1.0,2.0,180,5,30,0,2,2,4.5,4.5,4.5,3.0,4.5,3.0,4.5,False,1,0.9
14259,47783363.0,unknown,0.0,0.33,False,0.0,True,False,Engenho Novo,-22.90166,-43.26378,Entire home/apt,10,4.0,3.0,0.0,180,10,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14260,53999152.0,within an hour,0.9,0.8,False,0.0,True,True,Vila da Penha,-22.83838,-43.30797,Entire home/apt,4,1.5,2.0,2.0,190,3,365,0,5,5,4.4,4.6,4.4,4.8,4.8,4.6,4.4,False,1,0.94
14262,47900585.0,within an hour,0.92,0.95,False,8.0,True,True,Copacabana,-22.96965,-43.18941,Entire home/apt,4,1.0,2.0,2.0,140,3,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,9,0.0
14263,13796417.0,within a day,0.83,0.0,False,5.0,True,True,Catete,-22.92494,-43.17675,Entire home/apt,8,3.0,3.0,5.0,1004,5,30,358,2,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,1,0.03
14264,48014892.0,unknown,0.0,0.91,False,0.0,True,True,Recreio dos Bandeirantes,-23.02498,-43.48896,Entire home/apt,4,2.0,3.0,4.0,231,2,1125,0,15,5,5.0,4.73,4.53,5.0,5.0,4.8,4.8,True,1,0.95
14265,54053382.0,within a few hours,1.0,0.86,False,1.0,True,True,Recreio dos Bandeirantes,-23.02977,-43.47196,Entire home/apt,4,1.0,1.0,4.0,199,3,365,357,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
14267,10399958.0,unknown,0.0,0.0,False,1.0,True,True,JacarepaguÃ¡,-22.96552,-43.38461,Entire home/apt,6,2.0,2.0,6.0,580,1,1125,361,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,True,1,0.06
14269,54162534.0,within an hour,1.0,1.0,False,1.0,True,True,Copacabana,-22.96675,-43.17744,Entire home/apt,5,1.5,2.0,3.0,429,7,60,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,5,0.0
14270,54176159.0,unknown,0.0,1.0,False,0.0,True,True,Laranjeiras,-22.94527,-43.19229,Entire home/apt,4,2.0,2.0,2.0,420,365,1125,152,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14271,42505622.0,within an hour,1.0,0.89,False,9.0,True,True,Copacabana,-22.98563,-43.19102,Entire home/apt,4,2.5,2.0,2.0,585,4,365,320,4,0,5.0,4.75,5.0,5.0,4.75,5.0,4.75,False,6,0.19
14272,49398573.0,within an hour,0.8,0.78,False,2.0,True,True,Copacabana,-22.96011,-43.17435,Entire home/apt,4,1.0,1.0,3.0,220,2,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14273,52261725.0,unknown,0.0,0.5,False,1.0,True,True,Centro,-22.91021,-43.17911,Entire home/apt,4,1.0,1.0,2.0,298,2,365,190,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.18
14275,47356775.0,within a few hours,1.0,1.0,False,0.0,True,True,Camorim,-22.98371,-43.41343,Entire home/apt,4,1.0,1.0,1.0,350,20,365,1,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.12
14276,47385612.0,unknown,0.0,0.91,False,1.0,True,False,Flamengo,-22.94195,-43.17292,Entire home/apt,4,1.0,3.0,3.0,280,7,35,0,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.35
14278,49291723.0,within an hour,1.0,1.0,False,1.0,True,True,Leblon,-22.98356,-43.22277,Entire home/apt,4,1.5,2.0,3.0,350,4,60,0,10,10,5.0,4.9,4.9,5.0,5.0,5.0,5.0,True,2,0.91
14279,49635181.0,unknown,0.0,0.93,True,1.0,True,True,GlÃ³ria,-22.92536,-43.174381,Entire home/apt,6,1.5,2.0,2.0,229,3,60,0,22,20,4.86,5.0,4.73,5.0,4.91,5.0,4.82,False,1,1.7
14283,6.09e+17,within an hour,1.0,1.0,False,0.0,True,True,Taquara,-22.92008,-43.37919,Entire home/apt,4,1.5,1.0,1.0,228,4,365,0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.81
14284,50372434.0,within an hour,1.0,1.0,False,0.0,True,True,Copacabana,-22.96913,-43.18249,Entire home/apt,5,2.0,2.0,4.0,840,3,4,0,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.27
14285,27293778.0,unknown,0.0,0.0,False,1.0,True,True,Cosme Velho,-22.94213,-43.19687,Entire home/apt,3,2.0,2.0,2.0,543,3,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14286,14315432.0,unknown,0.0,0.0,False,2.0,True,False,JacarepaguÃ¡,-22.96719,-43.39621,Entire home/apt,3,2.0,2.0,1.0,516,30,1125,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
14287,3110930.0,unknown,0.0,0.0,False,4.0,True,False,SÃ£o Conrado,-22.99422,-43.25534,Entire home/apt,6,2.0,3.0,3.0,1400,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14290,6.08e+17,within an hour,1.0,1.0,False,0.0,True,True,Barra da Tijuca,-23.00886,-43.3554,Entire home/apt,4,2.0,2.0,2.0,400,2,30,37,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14291,54386916.0,within an hour,0.97,0.95,False,55.0,True,True,JacarepaguÃ¡,-22.96682,-43.3848,Entire home/apt,5,2.0,2.0,4.0,403,5,30,321,4,4,4.5,4.5,5.0,5.0,5.0,5.0,5.0,True,38,0.86
14292,49707198.0,within an hour,0.9,1.0,False,2.0,True,True,Flamengo,-22.92776,-43.17441,Entire home/apt,4,1.0,1.0,2.0,180,4,1125,1,2,2,4.5,4.5,5.0,5.0,5.0,5.0,5.0,True,2,0.17
14293,31169790.0,within a day,0.66,0.44,False,71.0,True,True,JacarepaguÃ¡,-22.9711,-43.39427,Entire home/apt,6,2.0,2.0,6.0,1100,1,30,356,1,0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,False,73,0.03
14294,50382690.0,unknown,0.0,0.7,True,0.0,True,True,Urca,-22.9468,-43.161297,Entire home/apt,2,1.0,1.0,1.0,110,10,120,0,5,5,5.0,5.0,4.6,5.0,5.0,5.0,5.0,False,1,0.81
14295,50415653.0,within an hour,1.0,0.95,True,5.0,True,True,Copacabana,-22.96576,-43.184,Entire home/apt,5,1.5,1.0,2.0,256,2,1125,0,4,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,6,0.57
14297,13203831.0,within an hour,1.0,1.0,False,1.0,True,False,Barra da Tijuca,-23.00697,-43.33073,Entire home/apt,4,2.0,2.0,2.0,1194,2,4,88,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14298,50086650.0,within an hour,1.0,0.99,True,1.0,True,True,Leme,-22.96176,-43.17015,Entire home/apt,2,1.0,1.0,0.0,229,3,1125,0,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,1,0.14
14299,7579462.0,within an hour,1.0,0.0,False,2.0,True,True,Santa Teresa,-22.92814,-43.19299,Entire home/apt,6,2.5,3.0,3.0,700,5,30,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14300,14169908.0,a few days or more,0.0,0.0,False,1.0,True,False,Barra da Tijuca,-23.00562,-43.34696,Entire home/apt,6,3.0,3.0,3.0,990,4,1125,360,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14301,5.59e+17,within an hour,1.0,1.0,False,1.0,True,False,Barra da Tijuca,-23.00919,-43.33323,Entire home/apt,5,1.0,2.0,2.0,800,3,365,354,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
14302,33308075.0,within an hour,1.0,0.71,False,1.0,True,True,Jardim BotÃ¢nico,-22.96424,-43.22076,Entire home/apt,4,2.0,2.0,3.0,395,2,1125,83,8,5,4.75,4.88,4.88,5.0,5.0,5.0,4.0,False,1,0.28
14303,52491942.0,within an hour,1.0,0.93,False,0.0,True,True,Recreio dos Bandeirantes,-23.029997,-43.474052,Entire home/apt,4,1.0,1.0,3.0,128,2,365,335,17,17,4.47,4.65,4.35,4.71,4.76,4.59,4.59,False,1,2.01
14304,5.37e+17,within a few hours,0.94,0.71,False,0.0,True,False,Copacabana,-22.982529,-43.19072,Entire home/apt,2,1.0,1.0,2.0,209,1,365,351,4,4,5.0,4.5,4.5,5.0,5.0,5.0,4.25,False,3,0.76
14305,42165509.0,within an hour,1.0,0.01,False,17.0,True,True,Barra da Tijuca,-23.00507,-43.35125,Entire home/apt,6,2.0,2.0,2.0,349,2,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,16,0.0
14306,28834973.0,within a few hours,1.0,1.0,False,1.0,True,False,Jardim BotÃ¢nico,-22.9659,-43.21972,Entire home/apt,3,1.5,2.0,3.0,350,4,30,152,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,1,0.05
14308,11186512.0,unknown,0.0,0.0,False,1.0,True,False,JacarepaguÃ¡,-22.969,-43.39817,Entire home/apt,4,1.0,2.0,2.0,800,15,30,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14309,13962182.0,unknown,0.0,0.0,False,1.0,True,False,JacarepaguÃ¡,-22.97081,-43.39665,Entire home/apt,7,2.0,3.0,5.0,1500,30,365,87,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14310,28251730.0,unknown,0.0,0.0,False,1.0,True,True,Barra da Tijuca,-23.00895,-43.35306,Entire home/apt,2,1.0,1.0,1.0,355,3,1125,38,85,19,4.78,4.89,4.71,4.91,4.92,4.96,4.67,True,1,1.86
14311,2422228.0,within an hour,1.0,0.0,False,1.0,True,True,JacarepaguÃ¡,-22.96823,-43.38754,Entire home/apt,6,2.0,2.0,3.0,381,5,1125,198,1,0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,False,1,0.05
14312,2542775.0,unknown,0.0,0.0,False,1.0,True,True,Laranjeiras,-22.94252,-43.19303,Entire home/apt,4,1.0,2.0,3.0,1050,7,28,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14313,4044791.0,unknown,0.0,0.0,False,16.0,True,True,Laranjeiras,-22.94301,-43.19296,Entire home/apt,16,7.0,10.0,16.0,1800,7,30,167,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,12,0.02
14314,17557314.0,unknown,0.0,0.0,False,2.0,True,True,Botafogo,-22.9519,-43.19252,Entire home/apt,4,1.0,2.0,2.0,600,1,5,83,4,0,4.5,4.75,4.0,4.25,4.75,4.75,5.0,False,2,0.06
14317,2032553.0,unknown,0.0,0.67,False,2.0,True,True,Jardim BotÃ¢nico,-22.96477,-43.21898,Entire home/apt,4,3.5,2.0,3.0,723,2,365,103,10,5,4.7,4.7,4.5,4.9,4.9,4.8,4.3,False,1,0.13
14318,5.57e+17,within an hour,1.0,1.0,False,14.0,False,True,Leme,-22.96512,-43.17126,Entire home/apt,3,1.0,1.0,1.0,130,2,365,239,4,4,3.5,3.75,3.5,4.5,4.0,5.0,3.75,True,16,0.96
14319,35460019.0,within a few hours,1.0,0.99,False,7.0,True,True,Barra da Tijuca,-23.00961,-43.35545,Entire home/apt,2,1.0,1.0,1.0,321,2,1125,225,25,6,4.84,4.8,4.84,4.8,4.8,4.92,4.36,True,6,0.76
14320,41971784.0,a few days or more,0.0,0.0,False,1.0,True,True,Lagoa,-22.96889,-43.20473,Entire home/apt,4,1.0,2.0,2.0,299,2,7,87,1,0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,False,1,0.04
14321,52847193.0,within a few hours,0.93,0.88,False,21.0,True,False,Barra da Tijuca,-23.01053,-43.32897,Entire home/apt,16,4.0,4.0,8.0,2500,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,23,0.0
14322,13397532.0,within a few hours,1.0,0.8,False,1.0,True,True,GÃ¡vea,-22.9754,-43.22904,Entire home/apt,2,1.0,1.0,2.0,213,3,1125,23,20,8,4.8,4.7,4.7,5.0,4.9,4.9,4.75,False,1,0.28
14323,2745778.0,unknown,0.0,0.0,False,1.0,True,False,GrajaÃº,-22.92526,-43.25501,Entire home/apt,6,1.0,3.0,3.0,1708,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14324,33666456.0,within an hour,1.0,0.0,False,1.0,True,True,Centro,-22.91212,-43.18778,Entire home/apt,4,1.0,2.0,2.0,140,3,1125,174,12,0,4.58,4.75,4.25,5.0,4.67,4.75,4.67,False,1,0.31
14326,15641841.0,within a day,0.6,0.18,False,2.0,True,True,Botafogo,-22.94969,-43.19047,Entire home/apt,4,2.0,1.0,2.0,300,1,1125,361,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
14327,12305353.0,unknown,0.0,0.0,False,1.0,True,False,JacarepaguÃ¡,-22.96768,-43.3919,Entire home/apt,4,2.0,2.0,2.0,560,25,1125,87,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14328,49830627.0,within an hour,1.0,1.0,True,0.0,True,True,Camorim,-22.97427,-43.41573,Entire home/apt,2,1.0,1.0,1.0,166,1,1125,69,108,100,4.92,4.93,4.92,4.96,4.94,4.71,4.83,True,2,8.35
14329,38538620.0,within an hour,0.87,0.9,False,21.0,True,True,Recreio dos Bandeirantes,-23.03047,-43.47603,Entire home/apt,2,1.0,1.0,1.0,464,2,90,257,6,4,4.8,5.0,4.8,5.0,4.6,5.0,4.6,False,16,0.21
14330,2727873.0,a few days or more,0.0,0.0,False,1.0,True,False,Laranjeiras,-22.93583,-43.18236,Entire home/apt,5,1.0,2.0,2.0,3098,1,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14331,53277345.0,within a day,1.0,1.0,False,0.0,True,True,Jardim BotÃ¢nico,-22.96584,-43.22139,Entire home/apt,4,1.0,2.0,3.0,500,3,5,354,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.18
14332,13750825.0,unknown,0.0,0.0,False,1.0,True,False,JacarepaguÃ¡,-22.96905,-43.39163,Entire home/apt,4,2.0,3.0,2.0,999,15,35,83,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
14333,44791490.0,within a day,0.86,0.55,False,5.0,True,True,Barra da Tijuca,-23.00568,-43.3417,Entire home/apt,5,2.0,2.0,3.0,700,5,1125,364,3,0,4.67,4.0,3.67,4.33,5.0,5.0,4.33,False,4,0.13
14334,52938985.0,within an hour,1.0,1.0,False,3.0,True,True,Centro,-22.91194,-43.18526,Entire home/apt,4,1.0,1.0,2.0,309,2,1125,362,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.0,True,1,0.28
14337,45358399.0,a few days or more,0.0,0.0,False,1.0,True,True,Jardim BotÃ¢nico,-22.95795,-43.20463,Entire home/apt,2,1.0,1.0,1.0,280,3,1125,172,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
14338,41394177.0,unknown,0.0,0.0,False,0.0,True,True,JacarepaguÃ¡,-22.96808,-43.38696,Entire home/apt,5,2.0,3.0,3.0,1286,4,1125,90,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.04
14339,32154942.0,unknown,0.0,0.75,False,0.0,True,True,Botafogo,-22.94448,-43.18136,Entire home/apt,1,1.0,2.0,1.0,500,5,1125,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
